,Unnamed: 0,Unnamed: 0.1,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
9445,12921,15761,masterbate,Stagasvixen,1326763503647150080,2020-11-12 05:47:24,3,,,0.0,"No.. asked kaj to ties hands of kitchlu, so that he will not able to masterbate when hâ€¦"
9446,12922,15762,masterbate,_Perfect_Storm4,1326761978233309952,2020-11-12 05:41:20,4,,,0.0,It looks so easy to masterbate as a guy. You just pull it out and stroke lol
9447,12923,15763,masterbate,MelenaSSiebert,1326753150276130048,2020-11-12 05:06:15,0,,,0.0,I feel like â€œdonâ€™t pull your private parts out and masterbate in front of your co-workers or youâ€™ll beâ€¦
9448,12924,15764,masterbate,DdTenacious,1326753020659440128,2020-11-12 05:05:44,26,,,0.0,Workers have the right to not have to watch their co-workers masterbâ€¦
9449,12925,15765,masterbate,lettrJ_,1326751140592090112,2020-11-12 04:58:16,0,,,0.0,Yâ€™all ever tried to masterbate after leg day? ðŸ˜­
9450,12926,15766,masterbate,SackyOne16,1326748158806929920,2020-11-12 04:46:25,0,,,0.0,Don't masterbate and eat jalapenos at the same time trust me
9451,12927,15767,masterbate,TheRealTypo,1326745895312869888,2020-11-12 04:37:25,7,,,0.0,It was most definitely #1. Women don't like it when you masterbate in front of them at work. That's why I work in aâ€¦
9452,12928,15768,masterbate,MZGunter,1326744374349339904,2020-11-12 04:31:23,0,,,0.0,Who thought she was getting a cabinet position? This is a fiction invented by dimwits so they can mentally masterbaâ€¦
9454,12930,15770,masterbate,Glow357,1326738155291209984,2020-11-12 04:06:40,0,,,0.0,So what.. people masterbate.. we have more pressing matters to deal with. #Trump
9456,12932,15772,masterbate,RebGerber,1326734974507040000,2020-11-12 03:54:02,0,,,0.0,Not men spending their precious moments on earth defending the right to masterbate on work calls again.
9457,12933,15773,masterbate,TirunehDegef,1326729635309080064,2020-11-12 03:32:49,0,,,0.0,"anyways, you happy with it. evil. so...enjoy and masterbate while watching these corpse."
9458,12934,15774,masterbate,mL_Nkrumaism,1326726178795820032,2020-11-12 03:19:05,1,,,0.0,Imagine that's it the right for workers to masterbate during zoom calls is the thing that radicalizes you.
9459,12935,15775,masterbate,brosef5860,1326725852554540032,2020-11-12 03:17:47,0,,,0.0,Lol!! You canâ€™t fucking masterbate at work! PERIOD
9460,12936,15776,masterbate,taekmountain,1326725252529880064,2020-11-12 03:15:24,1,,,0.0,"Maybe you should masterbate in front of your co-workers, Ryan. Fuck around and find out what happens?"
9461,12937,15777,masterbate,loveallysiahx,1326724977463350016,2020-11-12 03:14:18,0,,,0.0,how long do yâ€™all masterbate for?
9462,12938,15778,masterbate,Danitiss,1326723189796460032,2020-11-12 03:07:12,3,,,0.0,So youâ€™re saying you masterbate while at work also? Is that it?
9974,13734,16574,masturbate,Tifelomo,1326781999563069952,2020-11-12 07:00:53,0,,,1.0,Choking myself while I masturbate&gt;&gt;
9975,13736,16576,masturbate,CandyRain02111,1326781280533560064,2020-11-12 06:58:02,0,,,1.0,Not me going to masturbate for absolutely random fun
9976,13737,16577,masturbate,flklrazvla,1326781089688509952,2020-11-12 06:57:16,1,,,1.0,should I masturbate or attend my last class
9982,13746,16586,masturbate,sajnasub,1326778998626670080,2020-11-12 06:48:58,1,,,1.0,My cuck brother wants to masturbate looking at his slut sister and I am happy to do that
9987,13756,16596,masturbate,jojospitroast,1326777336566579968,2020-11-12 06:42:22,2,,,1.0,"- Joseph releases part of his hold on you to masturbate you. - ""It's so hot to feel you cum. I want you. I NEED yâ€¦"
9988,13758,16598,masturbate,just_adria,1326776740694409984,2020-11-12 06:39:59,0,,,1.0,"yes obviously that's a different situation, i was talking about how it being hard to see doesn't makâ€¦"
10037,13817,16657,masturbate,FirefoxOClock,1326770198033120000,2020-11-12 06:14:00,0,,,1.0,My least favorite thing about Twitter is that some dumb piece of shit I've never met can furiously masturbate aboutâ€¦
10038,13820,16660,masturbate,alexisdotco,1326769938581880064,2020-11-12 06:12:58,2,,,1.0,when men ask if ima masturbate to their pic ðŸ¤£ðŸ¤£ GTFOH
10039,13821,16661,masturbate,fashiongranny1,1326769831392250112,2020-11-12 06:12:32,0,,,1.0,"Donâ€™t think, for a New York minute, that people donâ€™t masturbate at work. They do...."
10041,13824,16664,masturbate,EB0Y_JK,1326769540273979904,2020-11-12 06:11:23,0,,,1.0,what iâ€™m lost? like are you gonna go masturbate or are you really gonna go choke a chicken?
10043,13826,16666,masturbate,EuphoricSpiteAB,1326769203051970048,2020-11-12 06:10:02,0,,,1.0,â™¥ï¸ &amp; ðŸ” + pic of your muse. SSSS= Youâ€™re my wife now. SSS= â€œHappily have secondsâ€ SS= Private â€˜treatmentâ€™ S= Free vip paâ€¦
10154,13969,16809,masturbate,MAlDB0Y,1326750153210990080,2020-11-12 04:54:21,4,,,1.0,just did two shots. time to masturbate
10157,13976,16816,masturbate,ooh_itsJESSICA,1326749631443830016,2020-11-12 04:52:16,1,,,1.0,Y'ALL. Why did a married man just ask me to send him a picture of my belly button so he can masturbate!? WTF is wâ€¦
10161,13984,16824,masturbate,porn_click_876,1326748499652839936,2020-11-12 04:47:46,0,,,1.0,I like to masturbate . . . .â€¦
10162,13985,16825,masturbate,verynicesebs,1326748498390360064,2020-11-12 04:47:46,1,,,1.0,if you see this...ITS A SIGN! GO ASK YOUR CRUSH OUT OR MASTURBATE OR SOMETHING! LIKE AND FOLLOW TO LOCK IN!
10164,13988,16828,masturbate,lorenpuppet,1326748057359290112,2020-11-12 04:46:01,0,,,1.0,What if he virtually came on your face? What then? Wtf is wrong with you? Are you a degenerate like he is? Pull upâ€¦
9983,13748,16588,masturbate,whymyhandssmall,1326778738957289984,2020-11-12 06:47:56,2,,,0.0,I'm lonely and i want dopamine Wish i could just masturbate
9984,13751,16591,masturbate,Asmodel73,1326778087871269888,2020-11-12 06:45:21,0,,,0.0,A world where you can't masturbate in front of coworkers?
9985,13754,16594,masturbate,birchlyhallows,1326777600853880064,2020-11-12 06:43:25,1,,,0.0,"""there need to be more laws to protect people who masturbate at work. this is the anti-labor movement in action! iâ€¦"
9986,13755,16595,masturbate,fgraver,1326777598328920064,2020-11-12 06:43:24,0,,,0.0,"He was in a staff meeting via videoconference. He had no expectation of privacy, but made a conscious descision toâ€¦"
9989,13759,16599,masturbate,uselesspotato17,1326776412506909952,2020-11-12 06:38:41,0,,,0.0,I masturbate because Iâ€™m the only one whoâ€™s standards are low enough to fuck me
10040,13823,16663,masturbate,maor_x,1326769632670330112,2020-11-12 06:11:45,0,,,0.0,"That's what happens when you masturbate during a work video call. Zero professionalism, bro."
10042,13825,16665,masturbate,Iambjl,1326769386024260096,2020-11-12 06:10:46,0,,,0.0,Right. Who among us doesn't masturbate on and between video calls wâ€¦
10044,13827,16667,masturbate,sights2020,1326769179148620032,2020-11-12 06:09:57,0,,,0.0,"Can someone explain what's the point of this, do they want to masturbate publicly? Seems they don'tâ€¦"
10045,13828,16668,masturbate,E7H2R,1326769160282579968,2020-11-12 06:09:52,0,,,0.0,he'd rather virtually join the asean summit and masturbate to imperialist regards instead of announcing nationwide he canâ€¦
10155,13973,16813,masturbate,navalang,1326750004543950080,2020-11-12 04:53:45,1,,,0.0,"oh wow look who has ""another room"" you elites just don't understand how we the common man live (and masturbate)"
10156,13974,16814,masturbate,outandaboutjc1,1326749796175020032,2020-11-12 04:52:55,0,,,0.0,I'm gonna go out on a limb and guess maybe its because you tried to argue that worker's rights means peopâ€¦
10158,13977,16817,masturbate,DrewTheRat24,1326749232527770112,2020-11-12 04:50:41,7,,,0.0,Too lazy to masturbate. Good nightâ¤
10159,13978,16818,masturbate,squirrel74wkgn,1326748947449309952,2020-11-12 04:49:33,0,,,0.0,Depression so bad you masturbate while sobbing uncontrollably.
10160,13983,16823,masturbate,MeowMeow4M4A,1326748588110729984,2020-11-12 04:48:07,3,,,0.0,"The radical left wants to tell you the Green New Deal is a ""jobs program"" even though there's nothing in there protâ€¦"
10163,13986,16826,masturbate,niyama,1326748313178279936,2020-11-12 04:47:02,0,,,0.0,"Urge is Urge- control is what we are talking about, that's the point. He thought he could gâ€¦"
10165,13990,16830,masturbate,666SAT666,1326747746246799872,2020-11-12 04:44:47,0,,,0.0,I Masturbate and cum!
10715,15033,17873,milf,toucanboye,1326802921766439936,2020-11-12 08:24:02,0,,,1.0,Think I couldve done better on my milf gal... You guys got any suggestions?
10714,15032,17872,milf,PandemicMisfitX,1326802936328950016,2020-11-12 08:24:05,0,,,0.0,Surprise me! $end #cashapp #supriseme #sugardaddylegit #sugarmommylegit #sellingcontent #buyingpics #onlyfansâ€¦
10720,15038,17878,minge,unsIveds,1326785971006949888,2020-11-12 07:16:40,0,,,1.0,fucking minge innit
10723,15048,17888,minge,KUR4PIIKA,1326702276120029952,2020-11-12 01:44:06,2,,,1.0,he called me a minge licking wee bastard and threw sticks at me when I fell over ðŸ™„
10728,15056,17896,minge,itsymisty,1326686491834190080,2020-11-12 00:41:22,0,,,1.0,fucking minge ðŸ˜­
10729,15057,17897,minge,Knob_ish,1326686455729710080,2020-11-12 00:41:14,1,,,1.0,"I like to eat minge, batter, veg and beef curtains."
10730,15059,17899,minge,QwaZe_,1326683761648519936,2020-11-12 00:30:32,0,,,1.0,your mothers minge
10735,15067,17907,minge,LucasGlover10,1326665651235269888,2020-11-11 23:18:34,3,,,1.0,Just tried the anti viral mask.... gave it a whiff and it smells like your mums minge. #rms
10736,15068,17908,minge,AndreaAlekseev1,1326664639694990080,2020-11-11 23:14:32,0,,,1.0,Just been observing an argument on Facebook and some girl said â€œyour minge has been clapped more times than the NHS onâ€¦
10738,15071,17911,minge,DaliyaNava,1326661054202599936,2020-11-11 23:00:18,0,,,1.0,LOOL â€˜She just flashed her minge you knowâ€™ -
10741,15080,17920,minge,CParkyaballs,1326646809549270016,2020-11-11 22:03:41,0,,,1.0,Thereâ€™s a lot of tit and minge action in this series. And not enough action as far as Iâ€™m concerned! #AdultsOnly
10746,15094,17934,minge,PAULROB29546493,1326638254553220096,2020-11-11 21:29:42,1,,,1.0,LOL THAT'S TERRIBLE SIAN SHOWIN US YER MINGE ON TWITTER FFS LASSIE ðŸ™„
10761,15224,18064,minge,Caroline_Mucus,1326602809773600000,2020-11-11 19:08:51,1,,,1.0,All tits'n'minge
10764,15227,18067,minge,nomoon01,1326601392471990016,2020-11-11 19:03:13,1,,,1.0,yes it was rlly something thank you for the minge
10769,15232,18072,minge,Fayelacio,1326596988528450048,2020-11-11 18:45:43,1,,,1.0,That was supposed to say minge ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£
10771,15235,18075,minge,cIoudgameplays,1326589909700920064,2020-11-11 18:17:35,1,,,1.0,man with minge innit
10718,15036,17876,minge,raminblack1,1326798528606309888,2020-11-12 08:06:34,0,,,0.0,"christ alive, i think my minge is on fire. have you seen the vagisil...?"
10719,15037,17877,minge,sophwright64,1326786223613070080,2020-11-12 07:17:40,0,,,0.0,"I am so sick of crying, why am I such a minge"
10721,15039,17879,minge,LifeQuotes4Now,1326785654286660096,2020-11-12 07:15:25,0,,,0.0,"The work is challenging, interesting and an important part of our legal system.-David Minge"
10722,15040,17880,minge,El_ReyCOD,1326772395722550016,2020-11-12 06:22:44,0,,,0.0,Fuck up leeds Minge
10724,15049,17889,minge,pinknouveau,1326701931096649984,2020-11-12 01:42:43,9,,,0.0,Minge filters will be the next big thing. You watch.
10725,15050,17890,minge,masayakondo,1326698141509270016,2020-11-12 01:27:40,0,,,0.0,I feel this is the most powerful sculpture of a woman ever made. No idea what her minge looks like. No need to.
10726,15053,17893,minge,goldeneefs,1326695224899480064,2020-11-12 01:16:05,1,,,0.0,boris johnson got fuckin minge bro
10727,15055,17895,minge,myworditslongy,1326692696384280064,2020-11-12 01:06:02,1,,,0.0,Or a minge
10731,15060,17900,minge,shay_minge,1326680706760699904,2020-11-12 00:18:23,1,,,0.0,Rewatching schitt's creek even though we just finished it last week. I can't seem seem to function without David Rose.
10732,15061,17901,minge,oldyelIer,1326678435570180096,2020-11-12 00:09:22,36,,,0.0,you saying â€œmingeâ€ in a bad british accent is repeatedly echoing in my head
10733,15064,17904,minge,captainmilwash,1326673523381850112,2020-11-11 23:49:51,1,,,0.0,"That I can deal with I can't cope when people call it minge, pussy or gash"
10734,15066,17906,minge,peggylimbo,1326668828760280064,2020-11-11 23:31:11,1,,,0.0,does the everywoman have a massive minge? tbh i quite like the outcomes of this statue even if its ruâ€¦
10737,15070,17910,minge,pop40340941,1326661723802249984,2020-11-11 23:02:57,0,,,0.0,"Well. I guess your forgiven eef, just cuz boris Johnson has minge innit"
10739,15074,17914,minge,Nitromanuk,1326657452050419968,2020-11-11 22:45:59,1,,,0.0,Minge
10740,15079,17919,minge,nufcwilI,1326647516599879936,2020-11-11 22:06:30,1,,,0.0,whats wrong with minge like gay boyðŸ˜³ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ˜¹
10742,15081,17921,minge,ToolUsing,1326645248228019968,2020-11-11 21:57:29,0,,,0.0,"Yup, minge neck"
10743,15082,17922,minge,elltravers,1326643569432600064,2020-11-11 21:50:49,2,,,0.0,ðŸ¤£ðŸ¤£ðŸ¤£ fucking hell what a minge
11078,15736,18576,molest,BotGambino,1326799764520900096,2020-11-12 08:11:29,0,,,1.0,You gotta do a show so we can come and molest you'
11082,15740,18580,molest,realishaqhabeeb,1326778433586810112,2020-11-12 06:46:43,0,,,1.0,How to molest civilians...
11084,15742,18582,molest,ryanthewriter,1326763543698530048,2020-11-12 05:47:33,0,,,1.0,A WA man allegedly called himself â€˜pervyguy40â€™ online. Feds say he planned Bay Area trip to molest kids of cop posing as theiâ€¦
11088,15746,18586,molest,prettyproperty_,1326755956735269888,2020-11-12 05:17:24,1,,,1.0,heâ€™s so handsome i want him to molest me while iâ€™m sleeping
11089,15747,18587,molest,GloriaD95236180,1326755838292349952,2020-11-12 05:16:56,0,,,1.0,And hasn't done a single thing in 47 years except molest children and criâ€¦
11091,15749,18589,molest,GMonkeyPosse,1326755366064019968,2020-11-12 05:15:03,0,,,1.0,Some of those who work forces Are the same that make signs of crosses ... And molest kids Eâ€¦
11093,15751,18591,molest,JohnCam62042656,1326752433201009920,2020-11-12 05:03:24,0,,,1.0,"Did your dad molest you, like he did to ? Speak up and bring him to justice for gawd sâ€¦"
11095,15753,18593,molest,todayisFirstday,1326749585964839936,2020-11-12 04:52:05,15,,,1.0,Who in their right mind would equate police (who molest minors and kill people)â€¦
11096,15754,18594,molest,mattbrowntweets,1326748938108420096,2020-11-12 04:49:31,0,,,1.0,Didn't you molest your daughter
11103,15761,18601,molest,RonHogan,1326743975663970048,2020-11-12 04:29:48,1,,,1.0,The Louisville Metro Police Department basically looks to be an environment where guys who like to molest teenagersâ€¦
11104,15762,18602,molest,Townbiznessman,1326742357887180032,2020-11-12 04:23:22,0,,,1.0,Washington man allegedly called himself â€˜pervyguy40â€™ online. Feds say he planned Bay Area trip to molest kids of undercoveâ€¦
11105,15764,18604,molest,OakTribNews,1326741678628199936,2020-11-12 04:20:40,3,,,1.0,Washington man allegedly called himself â€˜pervyguy40â€™ online. Feds say he planned Bay Area trip to molest kids of unâ€¦
11107,15767,18607,molest,cklprince,1326738627142030080,2020-11-12 04:08:32,0,,,1.0,And I bet Biden is going to molest every one of those children
11108,15768,18608,molest,TinyMarisa,1326738619789309952,2020-11-12 04:08:31,1,,,1.0,i went to visit alice today! but she tried to molest me so i said no and i went home ze
11110,15770,18610,molest,lil_moisture,1326736882097649920,2020-11-12 04:01:36,0,,,1.0,I will fucking molest you
11113,15774,18614,molest,EastBayTimes,1326735077791980032,2020-11-12 03:54:26,0,,,1.0,A WA man allegedly called himself â€˜pervyguy40â€™ online. Feds say he planned Bay Area trip to molest kids of cop posiâ€¦
11116,15778,18618,molest,JkHannia,1326733120750680064,2020-11-12 03:46:40,0,,,1.0,"Hey Gael, can we interact in instagram? im sorry if molest you and im sorry, I don't have patreon (Ig: danielaoalejandra)"
11117,15779,18619,molest,Election0,1326731807866439936,2020-11-12 03:41:27,0,,,1.0,do they also molest kids like Joe.
11118,15780,18620,molest,nmorris47,1326731604086159872,2020-11-12 03:40:38,1,,,1.0,Adam â€œmolest n cheeseâ€ higinbotham
11119,15781,18621,molest,sheropoet,1326731593327770112,2020-11-12 03:40:35,0,,,1.0,be so kind and take me for a trip only to molest me in the woods and breed my tiny virgin cunt pls
11079,15737,18577,molest,carny348,1326797960760470016,2020-11-12 08:04:19,0,,,0.0,Please Jim Jordan donâ€™t use words you donâ€™t understand: You watched college boys being Raped andâ€¦
11080,15738,18578,molest,CocoBrownDawg,1326790552608699904,2020-11-12 07:34:52,0,,,0.0,Re-tweeting a sexual predator who has tarnished the name of and The Ohio State Unâ€¦
11081,15739,18579,molest,JM_MrComposer,1326788956852280064,2020-11-12 07:28:32,0,,,0.0,"oh look, it's the Gym guy from the Molest Shower Room"
11083,15741,18581,molest,Nature_Boy_WOOO,1326776571592659968,2020-11-12 06:39:19,0,,,0.0,"Contraception? What do you think this is, France circa 1650? You aren't winning anyonâ€¦"
11085,15743,18583,molest,lisajef43983614,1326763423636519936,2020-11-12 05:47:04,0,,,0.0,Well better then Biden !! On Child molest charges in Ukraine!
11086,15744,18584,molest,High_l3reed,1326759462598789888,2020-11-12 05:31:20,0,,,0.0,"""The enemies of a man habituated to regular physical exercises, dare not molest him through fear for his strength."" Sushrutâ€¦"
11087,15745,18585,molest,BethelGold,1326758632055310080,2020-11-12 05:28:02,0,,,0.0,"What do you say of father's who molest, leave or abuse their Children? That isn't GOD GOD shouldn'â€¦"
11090,15748,18588,molest,Peaches22595815,1326755424893339904,2020-11-12 05:15:17,0,,,0.0,is the most corrupt house before the government is the main sponsor behind the lâ€¦
11092,15750,18590,molest,gullsarekool2,1326754636519280128,2020-11-12 05:12:09,0,,,0.0,Ur against children that are furrys racist I molest all races
11094,15752,18592,molest,urch23,1326751611679610112,2020-11-12 05:00:08,0,,,0.0,"To end police brutality right? However the forces of the country is being used to molest, detain, killâ€¦"
11097,15755,18595,molest,SabrinaChoice,1326748928172120064,2020-11-12 04:49:28,3,,,0.0,BuT iF we aBoLiSH poLiCE wHo wiLL moLeST tHe ChiLdRen
11098,15756,18596,molest,Tippmeister,1326748447710579968,2020-11-12 04:47:34,0,,,0.0,I heard he likes to molest alligators.
11099,15757,18597,molest,seeinginfull,1326748012941479936,2020-11-12 04:45:50,0,,,0.0,"For th record, Any attempt of NATURALIZATION are acts of genocide being deceptive practices to MOLEST any Child of Eloyhâ€¦"
11100,15758,18598,molest,MAYRILVAREALI,1326747793998870016,2020-11-12 04:44:58,0,,,0.0,; as the gangs criminal gangs dâ€¦
11101,15759,18599,molest,0noUdont1,1326745097279429888,2020-11-12 04:34:15,0,,,0.0,"â€œBut that doesn't mean because I haven't seen evidence of these claims it doesn't exist."" I havenâ€™t seen Liâ€¦"
11102,15760,18600,molest,snuffcaptive,1326744660023389952,2020-11-12 04:32:31,0,,,0.0,Help me groom and rape my own daughter because you are so obsessed with me youâ€™d do anything to please me and earn my fâ€¦
11106,15765,18605,molest,summerisadumdum,1326740210437250048,2020-11-12 04:14:50,0,,,0.0,You know Dad is in a bad financial situation right now... so you need to be good and help the family!! Thatâ€™s why everyâ€¦
11109,15769,18609,molest,AlmostFurious,1326737827862889984,2020-11-12 04:05:22,13,,,0.0,"â€œBut that doesn't mean because I haven't seen evidence of these claims it doesn't exist."" I havenâ€™t seâ€¦"
11111,15771,18611,molest,debiowens,1326736290591729920,2020-11-12 03:59:15,27,,,0.0,I donâ€™t trust a man who let a sexual predator molest young men under his watch.
11112,15773,18613,molest,Anxiousounce,1326735776898569984,2020-11-12 03:57:13,2,,,0.0,"Maybe his supporters molest a daycare center and sacrifice the kids after, but surely eveâ€¦"
11114,15775,18615,molest,NateGartrell,1326735044736499968,2020-11-12 03:54:18,1,,,0.0,"Story number 12 of the week, and it's probably the nastiest one (though no. 11 was a close second)"
11115,15777,18617,molest,AntifaVt,1326733824030619904,2020-11-12 03:49:27,0,,,0.0,Does he molest the wrestlers before he melts down on tv or after? #GymJordan
11121,15783,18623,molest,glock_40C,1326731216503109888,2020-11-12 03:39:06,29,,,0.0,Yes I canâ€™t believe people still support Biden after he let his ownâ€¦
11122,15784,18624,molest,Election0,1326731088148950016,2020-11-12 03:38:35,0,,,0.0,He only knows how to plagarize and molest kids
11123,15785,18625,molest,VileMisogynist,1326729325769590016,2020-11-12 03:31:35,43,,,0.0,You know Dad is in a bad financial situation right now... so you need to be good and help the family!! Thatâ€™s why eâ€¦
11614,16454,19294,molestation,FekuBuster,1326779161860499968,2020-11-12 06:49:37,3,,,1.0,"Because women in BJP ruled states silently suffer rape, murder, molestation and abuse.... Jumlaboy thinks they areâ€¦"
11615,16456,19296,molestation,marcosmarcossi7,1326777874288940032,2020-11-12 06:44:30,0,,,1.0,Biden pedofel Molestation in girls boys Molestation in girls and boys Umilhecion America and Mundi
11618,16459,19299,molestation,AliceLe03714356,1326772433689380096,2020-11-12 06:22:53,0,,,1.0,So the Catholic Church is advocating rape and molestation of children. It rewards those who do with positions as Cardinaâ€¦
11597,16436,19276,molestation,ashumalik000,1326802667184689920,2020-11-12 08:23:01,0,,,0.0,Be countinue.. molestation. *
11598,16437,19277,molestation,sephy_oo,1326802501329440000,2020-11-12 08:22:21,0,,,0.0,Thank God thereâ€™s widespread education on rape and molestation cos these older women were doing the most.
11599,16438,19278,molestation,ashwat_thaama,1326802416604470016,2020-11-12 08:22:01,0,,,0.0,Atrocities happens on both men and women. Men don't show it. Women mâ€¦
11997,17137,19977,molester,hibulimicimdad,1326805916931510016,2020-11-12 08:35:56,0,,,1.0,Me : has been molested Litrly fucking everyone in my class : HAHAHAHHA IM GONNA MOLEST U HAHAHA I LIKE KIDS GAHAHâ€¦
11998,17138,19978,molester,elder_jodi,1326805220098259968,2020-11-12 08:33:09,0,,,1.0,This coming from a child molester enabler.
12016,17162,20002,molester,correctrix,1326769899335780096,2020-11-12 06:12:48,0,,,1.0,Here you retweet a joke about a child molester. Why do you think kiâ€¦
12026,17174,20014,molester,ol_holmes,1326756638666210048,2020-11-12 05:20:07,0,,,1.0,And looks like a child molester waiting to pounce.
12027,17175,20015,molester,ShelzbelzTx,1326756009755470080,2020-11-12 05:17:37,2,,,1.0,He is a Chicken molester!!
12028,17178,20018,molester,Cliymax,1326753154797619968,2020-11-12 05:06:16,0,,,1.0,Before the desert child-molester named Muhammad invented his ridiculous Sharia Law. Before the racist Hindu law of Castâ€¦
12034,17187,20027,molester,SeanRee70869364,1326748896161370112,2020-11-12 04:49:21,15,,,1.0,Just left a message giving them the tip about election manipulation by aâ€¦
12037,17190,20030,molester,EuropeUndone,1326747310131389952,2020-11-12 04:43:03,0,,,1.0,"Hey Uncle Molester, how ya doing? #notmypedophile"
12044,17198,20038,molester,edconnors3,1326743305326099968,2020-11-12 04:27:08,0,,,1.0,Surprised he stopped sucking your dick long enough to talk... he protected a molester why not you?
12047,17201,20041,molester,MrShuggoth,1326741785083859968,2020-11-12 04:21:05,0,,,1.0,Trump is not a man. He is a monster. And he never exposed lil Donny on Zoom: heâ€™s a more hands-on molester.
12048,17202,20042,molester,134home,1326741399249819904,2020-11-12 04:19:33,0,,,1.0,Yeah letâ€™s listen to a molester!
12051,17205,20045,molester,ReLynnie,1326741049335820032,2020-11-12 04:18:10,0,,,1.0,it figures your star witness enjoys watching boys getting raped in a shower. just like your starâ€¦
11999,17139,19979,molester,sa1kyu,1326804872549829888,2020-11-12 08:31:47,1,,,0.0,"Im just using your (flawed) logic against you, your own words i support biâ€¦"
12000,17140,19980,molester,faboldowl,1326803878281580032,2020-11-12 08:27:50,0,,,0.0,Wow! You bullied an actual woman. How brave and manly. I also noticed that an hour ago you retweeted a photo of a notoâ€¦
12001,17141,19981,molester,tennismobes,1326802668606670080,2020-11-12 08:23:01,0,,,0.0,2) numbers or names ðŸ˜‚ - another claimed poll watchers seemed â€˜ideologically far leftâ€™ ðŸ˜‚ðŸ˜‚ -one witness in Pennsylvâ€¦
12002,17142,19982,molester,spy8r34k,1326801541840420096,2020-11-12 08:18:33,0,,,0.0,Heâ€™s trying to perv his way into the trump crime syndicate before itâ€™s too late. Creepy Nestor molester ðŸ¤¢
12003,17144,19984,molester,csagemt,1326793910149110016,2020-11-12 07:48:13,0,,,0.0,You are more creepy and how dare you insult a good Christian Man who has no proof of faults in 47 yeaâ€¦
12004,17145,19985,molester,montys3rdson,1326792978107680000,2020-11-12 07:44:31,0,,,0.0,"Leicester born and bred ,I have developed a deep sense of irony and deep joy brought to us by the Lâ€¦"
12005,17147,19987,molester,porendra,1326791015240499968,2020-11-12 07:36:43,0,,,0.0,"Facing 14 cases, #Bihar's Hemant Kumar is in jail since March. He exposed a #Maoist surrender as fake, police paraded hiâ€¦"
12006,17148,19988,molester,JoyCannabis,1326786558385659904,2020-11-12 07:19:00,0,,,0.0,Bill Barr's father wasn't called Chester the Molester at the privatâ€¦
12007,17150,19990,molester,CSuvarna,1326784997009850112,2020-11-12 07:12:48,0,,,0.0,Abe Camel molester u better don't poke your nose in our country... Have d camels vanished from deserâ€¦
12008,17151,19991,molester,kauspet,1326784027324539904,2020-11-12 07:08:57,1,,,0.0,With an alleged molester of men and teenage boys ? ðŸ¤”
12009,17152,19992,molester,Pol_Disconnect,1326781988406159872,2020-11-12 07:00:51,1,,,0.0,Molester the Nestor
12010,17153,19993,molester,I_KB_U,1326780323632460032,2020-11-12 06:54:14,0,,,0.0,"Peter Gerard, Australian, a children molester. Read about/watch his most horriâ€¦"
12011,17156,19996,molester,xxabby_skyxx,1326774515733550080,2020-11-12 06:31:09,0,,,0.0,"if a kid of mine EVER put their penis near a child OR EVEN TALKED ABOUT IT like itâ€™s funny, they would be completely disoâ€¦"
12012,17157,19997,molester,bhurtya,1326772912603490048,2020-11-12 06:24:47,0,,,0.0,Pune: Hereâ€™s how police nabbed molester who gouged out eyes of victim woman in Shirur #Pune #Police
12013,17159,19999,molester,lwhiting71,1326772287345979904,2020-11-12 06:22:18,0,,,0.0,Yikes a roo a president can only serve two terms and what has Trump done for you? Didâ€¦
12568,17962,20802,molestor,bocayuhhh,1325876778418749952,2020-11-09 19:03:52,0,,,1.0,he was a child molestor and a pedophile.
12864,18299,21139,moneyshot,ToMPaSHKoV,1326658783037189888,2020-11-11 22:51:16,0,,,1.0,You know how I know you're gay? We accept you and your moneyshot obsession.
12885,18321,21161,moneyshot,bluedude_30,1326481050416000000,2020-11-11 11:05:01,0,,,1.0,IMPROVE YOUR CUMSHOT! This Sex Ed with Tara is all about tips and tricks to get a pornstar-esque moneyshot!
12902,18339,21179,moneyshot,Swagvibes,1326390436391419904,2020-11-11 05:04:57,1,,,1.0,Moneyshot or creampie finish for next pic?
12849,18284,21124,moneyshot,porn_click_890,1326803905934660096,2020-11-12 08:27:56,0,,,0.0,MoneyShot Vol 5 . . . .â€¦
12850,18285,21125,moneyshot,Yorm137,1326791242936610048,2020-11-12 07:37:37,3,,,0.0,Note to self look up moneyshot
12851,18286,21126,moneyshot,Vincent59437186,1326731316054899968,2020-11-12 03:39:29,1,,,0.0,Thatâ€™s what they call a moneyshot I guess... ðŸ’¸ðŸ’¸ðŸ’¸ðŸ’¸
13001,18444,21284,mothafucka,iAM_DEMANi,1326749556328059904,2020-11-12 04:51:58,4,,,1.0,That why i fucked yo bitch you fat mothafucka!!
12962,18402,21242,mothafucka,SeanNoo58148147,1326803796383719936,2020-11-12 08:27:30,0,,,0.0,Um excuse me mothafucka but where does the include btw the next wave of restock
15027,21204,24044,muffdive,PunishedFrost,1325022060326779904,2020-11-07 10:27:31,0,,,1.0,Why do you want them to muffdive so bad?
