,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text
81,assbandit,httpxxroaa,1.32e+18,04-11-2020 05:19,1,,,0,ugly anyway
565,cunt,zhangborges,1.33e+18,11-11-2020 09:39,0,,,0,He literally started it going nasty. Haven’t seen you call him a cunt? Or the person who was racist to me? Or the person who called me a paedo?
164,Balls,GutStringsg,1.33e+18,11-11-2020 07:24,1,,,0,This rat has balls 🏀 🏀
1127,Balls,BlackavalonSpn,1.33e+18,11-11-2020 07:24,0,,,0,"Finally! Before the announcement, I was thinking about crushing everything which is worthless to save space, but now I just send them to the bank and started doing Wonder trade, I already won like 100 master balls using the ID lottery 🤣"
1119,Balls,diamonatrixx,1.33e+18,11-11-2020 07:25,0,,,0,if i have to hear nexus talk about hamsters having massive balls one more time i'm ending it all
1822,bitch ass,christolphi,1.33e+18,11-11-2020 06:52,0,,,1,My jaw dropped after seeing your stunning ass bitch
2357,Aroused,tatysapp,1.33e+18,10-11-2020 15:35,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.
63,ass,sluttylucifr,1.33e+18,11-11-2020 06:54,0,,,0,yes my ass is fat i admit
1875,bite me,joc3lynnrosas,1.33e+18,11-11-2020 06:23,0,,,1,I’ll bite my own titty before I let a guy tell me what I can and can’t do!
1663,Balls,kevvv_18,1.33e+18,11-11-2020 07:23,0,,,1,in bed scratching my balls
1935,boobs,JackyMelloXx,1.33e+18,11-11-2020 07:56,0,,,1,girl you’re boobs r swag
2332,Aroused,mariaaaimdrunk,1.33e+18,10-11-2020 16:15,0,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…"
1445,Aroused,kragnut,1.33e+18,11-11-2020 05:35,0,,,1,"I throw another glance at her, she is arching her body so all I can see is her throbbing hard nipples aroused staggering above her belly. Her hands are grabing and messing the sheets. Her legs are starting to pressure my head between her thighs as my finger digs deeeper."
1754,bitch,rico__inc,1.33e+18,11-11-2020 07:24,0,,,1,"boy don't eva play a bitch, yes i fuck friends!"
1514,ass,SsbCharlie,1.33e+18,11-11-2020 06:55,0,,,1,Put salt and pepper in her ass call it seasoning my dinner
60,ass,chrisbuuuh,1.33e+18,11-11-2020 06:54,0,,,0,Lol dead ass
1736,Balls,zues_lighting,1.33e+18,11-11-2020 06:51,0,,,1,Fuck I need my balls drained
2265,Aroused,somekindthings,1.33e+18,10-11-2020 18:30,0,,,1,"Why is ass attractive sef? Like seriously. Who was the first person that saw nyash and was like, ""Damn, that's a big shit holder, I'm aroused"". Who started this madness??"
2167,Aroused,satust,1.33e+18,10-11-2020 21:29,0,,,1,If you've ever had a teenaged son you'll know that the ridiculous things they're aroused by has nothing to do with whether or not they're deprived. Agree that we shouldn't change it based on that though. Teenaged boys will get excited over the sound of high heels.
2068,Dick for brains,PassionsPlanet,1.33e+18,09-11-2020 17:10,17,,,1,"The men on Tinder who just match to say a lowbrow transphobic comment or threaten to hurt me. Worms for brains. As the great Rihanna once said, “your pussy is way too dry to be riding my dick like this”"
2386,Aroused,sgiselle__,1.33e+18,10-11-2020 14:33,48,,,1,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it happens that means she’s into it! Basic stuff men should know."
283,big butt,harleeenmonroe,1.33e+18,11-11-2020 01:02,0,,,0,"The problem is butt shots on the big screen, not her costume"
1495,ass,TaE_CaPo,1.33e+18,11-11-2020 06:56,0,,,1,Mane I’m surprised Bagg stil with that hatin ass hoe
288,big butt,elbavani,1.33e+18,10-11-2020 22:59,0,,,0,I want to wear big baggy trousers but my butt and thighs won’t allow it
1542,ass,Mianooooooooooo,1.33e+18,11-11-2020 06:54,0,,,1,"The ""this"" is not for your big ass"
245,bastard,ToonzPhil,1.33e+18,11-11-2020 07:24,0,,,0,"Don’t go around breaking people’s heart ,don’t be a bastard"
108,assclown,1RoboBen,1.33e+18,11-11-2020 02:01,0,,,0,assclown extraordinaire
1583,asslick,bellarbz,1.33e+18,10-11-2020 12:09,1,,,1,why do u all love to asslick luxury brands like it's very weird to me
2363,Aroused,cayyrayy,1.33e+18,10-11-2020 15:11,1,,,1,I’m aroused
511,brotherfucker,manasvix,1.32e+18,07-11-2020 07:40,1,,,0,"It's me, i am brotherfucker😫😫"
2062,dick beaters,Ninababii5,1.32e+18,05-11-2020 21:05,0,,,1,My babydad in jail gaining weight imma really have to start putting the dick beaters on him cause he gonna feel himself 🤦🏾‍♀️
59,ass,DemonicKaiser,1.33e+18,11-11-2020 06:54,0,,,0,bruh childe whopped my ass so good he better be this fucking strong when i summon his ass.
590,cunt,Johnny_Elbows,1.33e+18,11-11-2020 08:58,2,,,0,"The fave band i was in was a power violence band. I was the singer. Look up anal cunt. That was out inspiration. We’s always add a little jazzy breakdown at the end, that was out shtick. My mates thought it was a joke but i was my only proud accomplishment"
2034,cunt,porn_click_854,1.33e+18,11-11-2020 08:12,0,,,1,Hairy indian cunt vi . . . . . . . . 99438
2316,Aroused,Y2KSANG,1.33e+18,10-11-2020 17:18,0,,,1,"cw nsfw OHHHHHHH okay okay that actually makes a lot of sense ,, i was thinking like how can a lesbian get like .. Aroused by two literal men but it makes a lot more sense like that , like theyre using gayness in a way that they cant claim(?)"
373,bite me,_lanaria_,1.33e+18,11-11-2020 06:39,0,,,0,He got food without me 😭 then got mad cause I asked for a bite 💀
343,bitchtits,theBRA1N,1.32e+18,05-11-2020 03:18,1,,,0,"😆😄 Suck it up, bitchtits.."
1138,Balls,RN_abdullah99,1.33e+18,11-11-2020 07:23,0,,,0,"Dude: ""I'm not losing this game of chicken!"" Cat: ""Steve! STEVE!!! I'm on my 9th life, this isn't funny!"" Dog: ""They already…"
2521,big butt,BrigidBBW,1.33e+18,11-11-2020 06:44,2,,,1,"I wiggle, jiggle, shake and quake, They all love my rolls as they bounce and they shake. I'm a pretty, cute, little big miss, My boyfriend loves to squeeze me when we kiss. His favorite parts of me are my belly and butt, That's why I wiggle, jiggle and strut! (2/3)"
1140,Balls,KNIFEFUCKING,1.33e+18,11-11-2020 07:23,0,,,0,not michigan having 5000 new covid cases per day but your bitchass eating out and giving a 9.81 dollar tip on a $300 tab.... choke on my cock and balls . Die
2015,cunt,WhiteBull3,1.33e+18,11-11-2020 09:41,0,,,1,Cunts in a cunt party do something cunty shocker
792,Aroused,TechieKeith,1.33e+18,10-11-2020 18:52,0,,,0,"If the Democrats had the means to do this in respect of the Presidential election, why did they not do so for the Senate and House races, which were on the same ballot? With the pre-election poll leads they had, it's not as if it'd have aroused suspicion."
314,bitch ass,lovely_aziza,1.33e+18,11-11-2020 06:42,0,,,0,Jealous ass bitch.
2537,boobies,otbcurls,1.33e+18,11-11-2020 08:04,0,,,1,no doesn’t have to be from ur town u just never talk about women💔 i wanna bond over boobies HAHAHA
784,Aroused,1Geechie,1.33e+18,10-11-2020 19:21,0,,,0,How could you even be aroused while someone begging and pleading for you to stop ?
1019,ass,RicoDreamz,1.33e+18,11-11-2020 06:55,0,,,0,Von was beating that boy ass
1260,bitch,BriellenextDior,1.33e+18,11-11-2020 07:26,0,,,0,BITCH WHAT????
2431,Aroused,UtdBa_,1.33e+18,10-11-2020 12:59,0,,,1,never thought i could get aroused by singing
1832,bitchtits,dovey_karen,1.33e+18,09-11-2020 22:54,2,,,1,Kinky Bitchtits 😜😂
1046,Bad Fuck,TheMystix_OV,1.33e+18,11-11-2020 07:01,1,,,0,"Imma post more new fragments of beats tomorrow I know exciting, how bad will twitter fuck the audio now?"
1340,bitch ass,_estefaniaaa1,1.33e+18,11-11-2020 07:44,0,,,0,I love smiling at girls who hate me LMAOOO bothered ass bitch
2507,Balls,scarletharlot69,1.33e+18,11-11-2020 07:22,0,,,1,"Hopefully they are making a complete balls up of it, between a crematorium and a dildo shop. No time for complacency though. Watch them like a hawk"
1911,boobies,SINFULC0CK,1.33e+18,11-11-2020 05:39,2,,,1,Jee said we can cuddle and I can suck on her boobies! 🤩
1486,Aroused,Dankwing1,1.33e+18,10-11-2020 21:15,0,,,1,I'm disgusted and aroused
599,cunt,mariannechoke,1.33e+18,11-11-2020 08:41,0,,,0,"Poor thing, we learn as children it's mean to call each other names. He knows it's mean. And he can't justify his own cruelty. He doesn't care, because he is (justifiably) a cunt."
845,Aroused,bitch34895769,1.33e+18,10-11-2020 12:07,0,,,0,I JUST FOUND SOMETHING SAYING “why do manga characters get nose bleeds when sexually aroused” ADGGDFYU
2576,boobies,cleolune,1.33e+18,11-11-2020 06:42,0,,,1,STUPID FIBROUS BOOBIES
1208,bitch,ccc_1933,1.33e+18,11-11-2020 07:27,0,,,0,"Gonna stop the ""I'm"" jokes from now on. I only did it to be a bitch to my friends as revenge lol. However, the joke ra…"
934,ass,llghoull,1.33e+18,11-11-2020 06:56,0,,,0,Julian is 3 and my baby literally tells me before we get off the car ‘ mom mask please ‘ it’s ridiculous that my 3 year…
1429,eat me,blubbibi,1.33e+18,11-11-2020 10:50,0,,,0,everytime my father asked me what i want to eat idk what to answer but ✨pallubasa✨
993,ass,ZquadKstew0323,1.33e+18,11-11-2020 06:55,0,,,0,people up kristen’s ass and being nice about her only because they “know she’s not straight” is a bunch of fucking bull.…
642,Cuntass,desolationbulle,1.33e+18,10-11-2020 16:50,0,,,0,everyone saying cuntass in the lil nas roblox server making me piss myself okskso
578,cunt,nickelsgb,1.33e+18,11-11-2020 09:27,0,,,0,Another soppy cunt thinks Biden won.
639,Cuntass,cuntass_chica,1.33e+18,10-11-2020 20:00,0,,,0,Trying find a hotel in dc with a balcony any suggestions?
1161,bastard,GavinGavipwner,1.33e+18,11-11-2020 07:26,0,,,0,"To me it just looks like the casting couch meme, except it’s the ugly bastard genre this time"
2545,boobies,xxHisak0,1.33e+18,11-11-2020 07:44,8,,,1,Mehe. I feel generous today. Here’s ‘em boobies from yesterday. 🙃
1491,ass cowboy,CandyAssArts,1.33e+18,11-11-2020 02:15,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦
2246,Aroused,VibinWithSK,1.33e+18,10-11-2020 19:00,1,,,1,maybe but idk cuz I dont think u were aroused
50,ass,wasabiB0t,1.33e+18,11-11-2020 06:55,0,,,0,I hate halloweenstupid ass holiday remember when holidays were about important things.
1016,ass,Zeek3_,1.33e+18,11-11-2020 06:55,0,,,0,Rigby literally forged a rejection letter from Mordecai's dream school and let that man believe for YEARS he was not good enou…
1136,Balls,Venkat_lesnar,1.33e+18,11-11-2020 07:23,0,,,0,Mumbai Indians in IPL - Most Trophies (5) - Most Wins (120) - Most times table Toppers (4) - Most matches played (…
1863,bite me,sfproblemchild,1.33e+18,11-11-2020 07:15,0,,,1,Don’t choke me if you ain’t gone look in my eyes and bite yo lip
1874,bite me,MultiFandom59,1.33e+18,11-11-2020 06:26,0,,,1,BITE ME PLEASE
844,Aroused,MaxPow3r11,1.33e+18,10-11-2020 12:12,0,,,0,"First, similar to the Toxo-infested rats, there clearly is a dopamine component to Trump’s cult following where the rewar…"
2611,ass,__SickleCell__,1.33e+18,11-11-2020 06:54,0,,,1,"Man wtf lmfao!!!! Why tf did he smack this nigga ass, I’m too fuckin confused 😂😂😂😂"
2269,Aroused,MrSherrod14,1.33e+18,10-11-2020 18:26,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.
1228,bitch,zjmkjd,1.33e+18,11-11-2020 07:26,0,,,0,oh gosh look at this bitch before and after Kolo official details.
957,ass,Staargaazeer,1.33e+18,11-11-2020 06:56,0,,,0,I truly did not think we'd be able to top Four Seasons Total Landscaping and yet here we are with Patti Labelle's Son I…
1918,boobs,jack11318787,1.33e+18,11-11-2020 08:07,0,,,1,love your big boobs
959,ass,_maquisha,1.33e+18,11-11-2020 06:56,0,,,0,my anxiety kicking my ass rn
12,Aroused,Keyani_gee,1.33e+18,11-11-2020 05:27,0,,,0,"I understand if you’re just smashing someone and not cuddling after cause some people don’t cuddle if they aren’t together together but actual sex no kissing ??? I won’t even be aroused honestly, wouldn’t even wanna let you hit."
856,assblaster,oraclejpg,1.32e+18,03-11-2020 17:34,0,,,0,"guys it’s assblaster, my original account got suspended, please help me get my $link frens back"
2599,Chode,aaaallan,1.33e+18,10-11-2020 05:12,0,,,1,Go suck on a chode
374,bite me,AX3L0TL,1.33e+18,11-11-2020 06:22,2,,,0,someone pls coop with me i swear i dont bite but i might flex a little bit
2090,Aroused,anaesthetic_ev,1.33e+18,11-11-2020 02:09,0,,,1,"lexie...whoo,,,she really brought her a-game to that hugging contest. i was intimidated, i was impressed, i was aroused,,,,all in all, job well done you crazy bitch"
2480,ass,DoshimaJ,1.33e+18,11-11-2020 06:56,0,,,1,"That thing women do, holding their ass in pictures 👀 Let’s have it 👉🏽👈🏽 Don't air me please🙏🏼😌"
199,Balls,Kayla_NaAdult,1.33e+18,11-11-2020 07:16,3,,,0,Clackers. Two rock hard balls
121,Bad Fuck,fbmajoc,1.33e+18,11-11-2020 07:04,0,,,0,down bad but fuck it we ball
1939,boobs,Akbarba21872566,1.33e+18,11-11-2020 07:26,0,,,1,I like it supper ur boobs
561,cunt,Andyhinch65,1.33e+18,11-11-2020 09:41,0,,,0,"Someone once called me a "" ginger cunt "" and I didn't even ask for him to be booked !!....to quote the wise words of Bananarama....it aint what u say its the way that u say it."
979,ass,Methodmn_74,1.33e+18,11-11-2020 06:55,0,,,0,That is a sick ass helmet right there! 😍
466,Breast Job,hexesintexas,1.33e+18,09-11-2020 17:36,1,,,0,literally!!! also i dare them &amp; anyone else who supports that line of thinking to go tell someone with a hard ass underpaid job and shitty work commute to come home and whip up a grilled chicken breast and a kale side salad like get real
566,cunt,vicciho,1.33e+18,11-11-2020 09:38,0,,,0,Then why the fuck do we need this cunt for anything
1979,butt,vantcwoo,1.33e+18,11-11-2020 08:02,0,,,1,up ur butt
1455,Aroused,UltralghtScheme,1.33e+18,11-11-2020 03:13,0,,,1,I’m... aroused
2416,Aroused,CitizenNappa21,1.33e+18,10-11-2020 13:29,0,,,1,I should not be aroused by this but I am degenerate so it figures
621,Cuntass,LegoCockring,1.33e+18,11-11-2020 08:59,3,,,0,mike pompeo? more like mike shitfuck cuntass
76,assbandit,mxxn_mj,1.32e+18,04-11-2020 21:18,3,,,0,This is worse than a breakup
1067,Bad Fuck,thetobymichaels,1.33e+18,11-11-2020 06:55,0,,,0,"THE BIGLYEST PRICK Have a fun day. 🤣 I am going to sleep before I fall out with ""lockdowns are bad"" Ryback lol he is being defended by trump supporters and I ain't slept yet. So fuck that 🤣"
1702,Balls,beautedemars,1.33e+18,11-11-2020 07:11,0,,,1,i would sniff his balls as if it’s coke
106,assclown,GregIrving61,1.33e+18,11-11-2020 02:24,0,,,0,He’s an assclown.
415,boobies,MINSPIRACY,1.33e+18,11-11-2020 05:35,1,,,0,I DONT NOM MY BOOBIES WTF 😭😭
1827,bitch ass,Dianaaaa_Parker,1.33e+18,11-11-2020 06:41,0,,,1,"lil waist, fat ass, bitch tap in"
515,butt,Mmmmsluty,1.33e+18,11-11-2020 08:25,0,,,0,+bkdk its a butt joke
956,ass,kansdero_,1.33e+18,11-11-2020 06:56,0,,,0,"Honestly, I would never let a man kick my ass☺ if he tried something, I'd be like HEY! You get your fuck*n ass back to…"
798,Aroused,fleming77,1.33e+18,10-11-2020 17:55,0,,,0,"It's aroused some controversy but it's good to see a well-deserved statue for Mary Wollstonecraft (1759-97), 'mother o…"
43,ass,KersheanaTaylor,1.33e+18,11-11-2020 06:56,0,,,0,He took off on his ass
259,bitch,juliearzyn,1.33e+18,11-11-2020 07:27,0,,,0,“Ya honor I’m a freak bitch”
2540,boobies,fundyslove,1.33e+18,11-11-2020 07:50,2,,,1,that’s 🤨 pretty 🥸 pog 😎oop 😳 boobies 😦
183,Balls,_sophiamartin_,1.33e+18,11-11-2020 07:20,0,,,0,Enjoy your covid balls.
1680,Balls,KabediM,1.33e+18,11-11-2020 07:19,0,,,1,End of year fatigue has me by the balls hey 🥴🥴🥴
405,boobies,cha0ticb0ii,1.33e+18,11-11-2020 06:07,0,,,0,no boobies✨ and hopefully move to another country lmao
2336,Aroused,SlowImpulse2020,1.33e+18,10-11-2020 16:10,0,,,1,"FOREPLAY Any kind of kissing, massage or touching that happens before intercourse. It can help to get people aroused and can make sex more enjoyable."
2348,Aroused,hypnofics,1.33e+18,10-11-2020 15:49,0,,,1,"(Hot Under the) Collar: Hypnovember Day 9 - ellaenchanting: She was wearing her collar. She was aroused. It was as simple as that. In the same way that she knew that they were in Atlanta and thus also in Georgia, she knew that she was wearing..."
1278,bitch,mellyoftamriel,1.33e+18,11-11-2020 07:26,0,,,0,bitch I’m his life
2534,blowjob,becomedecease,1.33e+18,11-11-2020 08:03,1,,,1,ELITE BLOWJOB???? what in the helll lmfaoooo
623,Cuntass,cuntass_chica,1.33e+18,11-11-2020 06:19,1,,,0,Life’s short and deaths is inevitable
475,Breast Man,That_Man_Medina,1.33e+18,11-11-2020 02:22,1,,,0,"I go through, 4lbs of chicken breast, 1 case of egg whites, 2dozen eggs, 2-3lbs of rice, and 3lbs of lean ground beef a week."
866,ass cowboy,boathog420,1.33e+18,11-11-2020 03:50,54,,,0,"I drive a Suzuki samurai, I wear big ass ornate cowboy boots, and I’m looking for justice."
2182,Aroused,RicoDiMirtilli,1.33e+18,10-11-2020 21:03,1,,,1,Im sexually aroused
2074,Dick for brains,_PinkuRibon,1.32e+18,06-11-2020 00:06,0,,,1,"She doesn't even need brains, brains are for nerds. Ghost dick and lots of ghost cum?"
1766,big butt,FarkeyRight,1.33e+18,11-11-2020 06:50,0,,,1,Ur butt is big and DUMB
730,Dick Licker,LM98136941,1.33e+18,10-11-2020 15:39,1,,,0,SOUP DICKEATING FUCKING DICK LICKER 🌝.
684,dick beaters,Vee1059,1.32e+18,04-11-2020 11:11,0,,,0,I live in Iowa and I’m tired of all the fucking nasty racist people around me it’s disgusting and that bitch Joni Ernst she better keep her fucking dirty dick beaters off my Social Security
2578,boobies,secondhandreams,1.33e+18,11-11-2020 06:37,2,,,1,ok i’m so sorry i saw my uncles gfs boobies when i was nine years old and enjoyed it what do you want me to do
427,boobs,krthnaa,1.33e+18,11-11-2020 08:05,0,,,0,boobs are so cool
87,assbandit,_AssBandit_,1.32e+18,03-11-2020 11:44,0,,,0,🥺💛 ily bro
2347,Aroused,nschneider72,1.33e+18,10-11-2020 15:50,0,,,1,So aroused rt now!!
550,cunt,ilovelilyachty,1.33e+18,11-11-2020 09:43,0,,,0,"trump got a lump and his wife finna dump he runnin like he in forest gump his hair in a clump, someone give him a hump, a…"
2371,Aroused,BotsandXanax,1.33e+18,10-11-2020 14:55,0,,,1,"Once upon a time, Nora the creep brat set sail for adventure. An old drugged out stalker told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi tale. ' Once upon a time, Nora the histrionic lunatic went to seek their forture. Nora went home.'"
302,bitch ass,mo2playuh,1.33e+18,11-11-2020 06:52,16,,,0,I hate a farting ass bitch that shit is not funny🤧😂
2145,Aroused,ogawaizumi,1.33e+18,10-11-2020 22:12,0,,,1,#Words #Art &amp; #goodnight “So perfect was Naoko’s physical beauty now that it aroused nothing sexual in me.” Haruki Mur…
2327,Aroused,unbre1ieveable,1.33e+18,10-11-2020 16:40,0,,,1,This photo has me aroused
1903,boobies,monte_luxe,1.33e+18,11-11-2020 06:33,3,,,1,Hehehhe let’s talk soon!! I want to see you and squishhhh you with these huge new boobies 😂🍌💋
2051,cuntfuck,GrossettJay,1.33e+18,09-11-2020 13:59,0,,,1,"Look at this. Time:0.08+10 dad touches baby privates, an girl, both faces reacts. 0.14: girl:oh that really hurts all night. 0.16: ur gonna fuck up karma im the 1 ur I'm fucking cos I'm ur number 1 cuntfuck. 0.17:mum turns head away cos devil words of bidens expose her evil...."
1129,Balls,vijayvemurik,1.33e+18,11-11-2020 07:24,0,,,0,Rahul Gandhi is that 20-20 batsman who comes down to bat in 18th over and play 8 dot balls
1765,big butt,damnkkay,1.33e+18,11-11-2020 06:53,0,,,1,DONNI talking she smell like big ass big butt😂😂😂😂
1154,bastard,jigavybes,1.33e+18,11-11-2020 07:26,0,,,0,"Don’t go around breaking people’s heart ,don’t be a bastard"
1100,Bad Fuck,Akshamatics,1.33e+18,11-11-2020 06:44,0,,,0,"I can tell myself all day ""be heartless, fuck em"" but in all reality, I have a big heart and can't treat people bad."
2384,Aroused,Abymarie6,1.33e+18,10-11-2020 14:34,3,,,1,Oh they don’t. A lot of men don’t know the female clitoris gets “hard” when aroused 🥴😂😂
2317,Aroused,KitWildeXXX,1.33e+18,10-11-2020 17:10,4,,,1,I am aroused!
1700,Balls,BWashyourballs,1.33e+18,11-11-2020 07:12,0,,,1,Don't Forget To wAsH yOuR bAlLs
2236,Aroused,ideamachine2018,1.33e+18,10-11-2020 19:11,0,,,1,"#Erotica280 414 #EverydayErotica280 #prompt #WritingPrompt Tied to the bed, unable to move, being aroused from all sides…"
1034,Bad Fuck,Murph_McFly,1.33e+18,11-11-2020 07:07,0,,,0,You ever been glad somebody stopped fucking with you 😭 Man Take yo bad spirited ass the fuck over there🏌🏽‍♂️
1688,Balls,BotSbfw,1.33e+18,11-11-2020 07:16,0,,,1,do you want to see the hair on my balls next
1818,bitch ass,D3V1LS_81TC4,1.33e+18,11-11-2020 07:34,1,,,1,"Damn you greedy bitch, lucky I love your cute ass😾"
942,ass,kendale___,1.33e+18,11-11-2020 06:56,0,,,0,Baby I’m dead ass...
1248,bitch,soimmira,1.33e+18,11-11-2020 07:26,2,,,0,"Bitch, sit down"
1286,bitch,RicoRuffino,1.33e+18,11-11-2020 07:26,0,,,0,My nigga on this bitch! Go run my boy shit up !!
738,Bad Fuck,_ruthalyn,1.33e+18,11-11-2020 06:43,1,,,0,Bro why the fuck did Tatsumi and Mine do me that bad?!?!? I’m fucking bawling mout here da club
1274,bitch,bandoo_brandoo,1.33e+18,11-11-2020 07:26,0,,,0,On funfex with a rich bitch
1492,ass cowboy,biposeidon,1.33e+18,10-11-2020 00:59,0,,,1,"[ he laughs quietly at the kisses, giving s content hum. his face quickly falls as he processed what the cowboy said, though. ] ...kick my ass? but i proved you're clingy. i already won."
222,Balls,QUACKNATTY,1.33e+18,11-11-2020 07:10,4,,,0,// NSFW my dogs balls dropped faster then some of the people on tiktok
277,big butt,MONAELisa_,1.33e+18,11-11-2020 05:00,1,,,0,Yo my butt not big nomore iont like that 😂 like I need my hips and ass back
267,bitch,kbaabbyyyy,1.33e+18,11-11-2020 07:26,0,,,0,Y’all betta stop playin w my bitch !!!! 😍😍😍😍🥺🥺🥺
1269,bitch,Ntaija__,1.33e+18,11-11-2020 07:26,0,,,0,If I truly fw you like frfr I be ready to slit a bitch throat for breathing next to you 🙂
848,assblaster,williambwest,1.33e+18,10-11-2020 23:05,1,,,0,"Yeah, Baron Von Assblaster or whatever. They're terrible. Scale all over the place."
2156,Aroused,CharlieSansom,1.33e+18,10-11-2020 21:45,3,,,1,"Boris Johnson's ex called him a 'great supine protoplasmic invertebrate jelly' after he congratulated Joe Biden recently. How do I find a posh bird to slag me off like this? I mean, I'm intrigued and aroused both at the same time."
612,cunt,Matthew_LFC76,1.33e+18,11-11-2020 08:04,0,,,0,You broke my heart in 2018 and still haven’t apologised. I hope you’re happy cunt
2597,boobies,amanesstar,1.33e+18,11-11-2020 05:58,1,,,1,yalldjsjdks irl showed a pic of i think a cosplayer?? with big man tiddies and my lecturer was also addressing our assignment AND I ACCIDENTALLY HEARD BOOBIES POSTER INSTEAD OF MOVIE POSTERS HHHHH
902,ass cowboy,cowboy_kimbap,1.33e+18,09-11-2020 22:45,8,,,0,Bad news: I think a homeless man slept in my car last night Good news: I think I’m about to go under contract for a BOUGIE ass condo downtown
1325,big butt,xLilybunn,1.33e+18,11-11-2020 06:16,0,,,0,yea big accounts literally never have any empathy LOL butt into a random ass convo you have no relation to just to annoy someone you don’t know on a stressful day for what??
593,cunt,yeahvictoriaaa_,1.33e+18,11-11-2020 08:55,9,,,0,"I’m continuously infuriated at Jarryd Hayne. Purely talent wise, he should be standing on that field representing his time at the blues but instead he’s watching at home cause he’s a cunt"
1706,Balls,hyergoist,1.33e+18,11-11-2020 07:10,1,,,1,your balls look heavy can i hold it for you
327,bitchtits,GaryAnthony76,1.33e+18,07-11-2020 22:38,0,,,0,"Honestly bitchtits, give your phone to the nice nurse and take your evening meds 🤷🏼‍♂️ #beatitqueen"
202,Balls,cricketcomau,1.33e+18,11-11-2020 07:15,36,,,0,Three wickets in 11 balls from Mitch Swepson to spin Queensland to victory! #SheffieldShield
33,ass,0verstim,1.33e+18,11-11-2020 06:56,0,,,0,"This is just me saying, idc how many glow ups i have, my ass is still gonna treat you like a 10/10 while I think I’m a 2/10"
2351,Aroused,iamlurdyungzee,1.33e+18,10-11-2020 15:46,1,,,1,"I sleep with two bitches on same bed 🛌 Nothing happened You know why?? Someone need to control emotions, lust, and aroused mood"
2047,Cuntass,cuntass_chica,1.33e+18,10-11-2020 04:00,0,,,1,Do me dirty ain’t showing love ❤️
2461,ass cowboy,Buffsnagon,1.33e+18,11-11-2020 06:18,0,,,1,Only cowboy has an ass powerful enough to ride that stud Bento 🍑👀💦
211,Balls,rob3hats,1.33e+18,11-11-2020 07:14,0,,,0,Le Tiss has headed too many balls.
1566,AssMan,DeeHeath44,1.33e+18,07-11-2020 14:15,0,,,1,I just need you down my throat daddy
2087,Aroused,TRESDENS,1.33e+18,11-11-2020 03:12,0,,,1,"« melancholy that was aroused by the boy's tease. ❝ No. I want her and her nephew safe, too. Probably more than you do. ❞ Little does he know. ❝ Look, I'm not sure you know what it's like to not have a mother figure. I don't know, maybe »"
1396,cunt,touchedinhead,1.33e+18,11-11-2020 09:10,1,,,0,"Dirty, evil cunt! Horrific claims against priest emerge as report criticises Catholic church"
266,bitch,genshnstruggles,1.33e+18,11-11-2020 07:27,1,,,0,🍤BITCH??? U PAID
2446,Aroused,yasuwhaaat,1.33e+18,10-11-2020 12:19,14,,,1,☀️: Oh? You got aroused? Didn't I tell you to not get aroused? But I'll let you go this time~ /strokes himself a bit more and moans/ Gulf~
1230,bitch,mvjxtic,1.33e+18,11-11-2020 07:26,0,,,0,"lmfao im #2 and i can definitely agree. ima take the pettiness to the next level. right idea, wrong bitch 😂"
575,cunt,ToneTempa,1.33e+18,11-11-2020 09:28,3,,,0,I really can’t stand this Mr Bean looking cunt aye. This man ruined the GF and now fucking up Origin.
1936,boobs,Riley39999,1.33e+18,11-11-2020 07:56,0,,,1,honk🚨honk🚨big boobs🚨
1880,boobies,dropdeaddevv,1.33e+18,11-11-2020 08:08,0,,,1,i ❤️ boobies
1513,ass,timcockbig,1.33e+18,11-11-2020 06:55,2,,,1,Im finna take my blasian ass to bed
586,cunt,JosephArmand1,1.33e+18,11-11-2020 09:15,0,,,0,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…
1829,bitchtits,ashley_bohall,1.33e+18,11-11-2020 00:10,1,,,1,Angry Bitchtits.... 🤣
456,Breast Job,made4tv_,1.33e+18,10-11-2020 10:08,0,,,0,If exercising and breast feeding don’t do the job ‼️
2504,Balls,johracha,1.33e+18,11-11-2020 07:25,0,,,1,"tw cw / nsfw you know that ""ey we ballin"" part? yup cupping his balls right on cue"
943,ass,EyeAmPurity,1.33e+18,11-11-2020 06:56,0,,,0,They mad about that ass whooping we gave out on Sunday lmaooooo
198,Balls,fkatweaks,1.33e+18,11-11-2020 07:17,1,,,0,i'm gonna [billiard balls in a blender noises]
1287,bitch,_spontaneous___,1.33e+18,11-11-2020 07:26,0,,,0,I don’t understand why niggas get with the bitch they told you not to worry about after y’all break up.. that’s just another level of disrespect.
117,Bad Fuck,ragnyandr,1.33e+18,11-11-2020 07:07,0,,,0,been downloading for 5 hours this is sick fuck pldt so bad
