,Unnamed: 0,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
3465,3465,slut,ManuelSalim,1.35e+18,09-01-2021 08:52,0,,,1.0,"OMG, you slut!",,,
2555,2555,boobies,WillNeverDies,1.33e+18,11-11-2020 05:23,3,,,1.0,SHOW ME YA BOOBIES,,,
913,913,bitch ass,274sav,1.33e+18,11-11-2020 06:42,0,,,0.0,Stupid ass bald head ass bitch 😂😂😂,,,
3477,3477,slut,DloStackz,1.35e+18,09-01-2021 08:38,0,,,1.0,His daughter gone be a slut,,,
565,565,Balls,IOZETTAI,1.33e+18,11-11-2020 07:19,0,,,0.0,NAW THOSE R TENTACLES but maybe octupuses have testicles / balls too idk 😁,,,
476,476,Bad Fuck,courtenayw___,1.33e+18,11-11-2020 06:52,0,,,0.0,"i am so so bad with pronouns sometimes buts it's never ever intentional, sometimes i fuck it up even when i know the correct…",,,
1194,1194,byatch,gixxers,1.32e+18,03-11-2020 03:00,0,,,0.0,"Cracking up, watch the sign language interpreter 😛 She's way better than ANTI-FRACKING BYATCH.",,,
1204,1204,Chode,DrMikeMorbius,1.33e+18,09-11-2020 22:56,1,,,0.0,"Lol, you are a chode.",,,
1257,1257,cunt,thatscoool1,1.33e+18,11-11-2020 09:42,3,,,0.0,"trump got a lump and his wife finna dump he runnin like he in forest gump his hair in a clump, someone give him a hump, and maybe a blunt, i can call him a cunt, he just playin stunts things i do in a gc smh",,,
4472,16992,pecker,LaS_723,1.32676307058946e+18,2020-11-12 05:45:40,0,,,0.0,Speak for yourself. I have four câ€¦,,,
1258,1258,cunt,kharkiv06,1.33e+18,11-11-2020 09:42,0,,,0.0,Keir Starmer’s a cunt. Pass it on. That should get me banned..,,,
266,266,ass,NTrexit,1.33e+18,11-11-2020 06:55,0,,,0.0,please delete this ass clown’s account. PLEASE.,,,
3876,1567,hoe,shidabaddestt,1.3267798210374e+18,2020-11-12 06:52:14,0,,,0.0,man i could smack a ho down rn frðŸ˜’ðŸ˜‘ not this hoe gave me a dr pepper when i asked for a chocolate shake,,,
2265,2265,Balls,TheRealPetitee,1.33e+18,11-11-2020 07:25,1,,,1.0,Let me rub them balls respectfully,,,
3358,3358,skank bitch,kombucha_kw33n,1.33e+18,08-11-2020 18:14,0,,,1.0,this man is the ugliest skank bitch i've ever met. DO NOT TRUST HIM. he is a F U G L Y S L U T,,,
3800,115,genitals,Darth_Spurious,1.32672714609466e+18,2020-11-12 03:22:55,4,,,0.0,There was a time where Gym was called about violations to the integrity of student-athletes genitaâ€¦,,,
3494,3494,sluts,Crossy9229,1.33e+18,11-11-2020 07:42,0,,,1.0,😂 I follow decent people not money hungry sluts,,,
231,231,ass,hoelyoffgun,1.33e+18,11-11-2020 06:56,1,,,0.0,"my emotional babii ass is weeping ,,, too much feels with this edit. ily lala",,,
727,727,big butt,lifewithshar,1.33e+18,10-11-2020 23:14,26,,,0.0,My cat has a big butt. He must take after his momma.,,,
2474,2474,bitchtits,Sammmmm46021663,1.32e+18,04-11-2020 22:21,0,,,1.0,Says the man with bitchtits 😒😒😒,,,
1306,1306,cunt,dksheff,1.33e+18,11-11-2020 08:14,0,,,0.0,Piers Morgan wants people who refuse to take the COVID vaccine to be banned from travelling. Authoritarian cunt.,,,
4374,15038,nipple,DeribaDejene,1.32680860055629e+18,2020-11-12 08:46:35,0,,,0.0,"Jawar Mohammedâ€™s mistresses, Tsedale Lemma, might forget when about 100 million Ethiopians,â€¦",,,
855,855,bitch,MondeBlvck,1.33e+18,11-11-2020 07:26,0,,,0.0,Bitch im cow!! i don't say moew🐮🗣️,,,
1314,1314,cunt,Matthew_LFC76,1.33e+18,11-11-2020 08:04,0,,,0.0,You broke my heart in 2018 and still haven’t apologised. I hope you’re happy cunt,,,
2882,2882,cunnilingus,glutenfreevomit,1.33e+18,11-11-2020 06:41,2,,,1.0,just saw a video of a man performing cunnilingus on a piece of fruit and in thinking damn this pandemic got horny people posting wild shit on the world wide web™️,,,
4086,7780,lapdance,EllistonScott,1.3265639950761e+18,2020-11-11 16:34:37,1,,,1.0,Lapdance Lucy,,,
1653,1653,Aroused,hollandmarching,1.33e+18,11-11-2020 02:00,0,,,1.0,Wow. I'm sexually aroused now.,,,
539,539,Balls,merdaemgrego,1.33e+18,11-11-2020 07:23,0,,,0.0,Here’s a song for you… Never Had The Balls by Rex Orange County,,,
804,804,bitch,ccc_1933,1.33e+18,11-11-2020 07:27,0,,,0.0,"Gonna stop the ""I'm"" jokes from now on. I only did it to be a bitch to my friends as revenge lol. However, the joke ra…",,,
4296,11598,molestation,sephy_oo,1.32680250132944e+18,2020-11-12 08:22:21,0,,,0.0,Thank God thereâ€™s widespread education on rape and molestation cos these older women were doing the most.,,,
1569,1569,slut,dusky_ho,1.35e+18,09-01-2021 09:06,1,,,0.0,"India for you, the 2nd biggest in terms of population in the world and yet slut shame girls for buying condoms and for being on birth control. #NormalizeBirthControlPills #NormalizeSex #NormalizeGirlsBuyingCondoms",,,
100,100,Aroused,WPCPSFION,1.33e+18,10-11-2020 16:36,10,,,0.0,"equipment, engineering barriers, sapper protective equipment. Video surveillance equipment, scuba diver's equipment and technical means of communication, reconnaissance and electronic warfare aroused particular interest among Russian military personnel. Also,",,,
4150,9701,masterbate,Smartdresser1,1.32591039614694e+18,2020-11-09 21:17:27,0,,,1.0,Tired. Could you masterbate me ?,,,
1868,1868,Aroused,KingOfTops,1.33e+18,10-11-2020 18:15,1,,,1.0,"They still watching , must be mad they getting aroused",,,
2339,2339,Balls,hhannahfisher,1.33e+18,11-11-2020 06:56,0,,,1.0,can corona go away so i can roll balls on molly at an actual rave,,,
2015,2015,Aroused,SugundeepS,1.33e+18,10-11-2020 13:12,0,,,1.0,"One day, Prophet Muhammad saw a woman walking outside. The sight of the woman aroused him so much that he immediately…",,,
2006,2006,Aroused,leibleib34,1.33e+18,10-11-2020 13:35,25,,,1.0,"unbearably aroused. The pleasurable torture continues on and on until the toy suddenly speeds up, pulsing furiously against his sensitive c*ck as his dear husband tinkers with the controls once more, choosing the highest setting.",,,
4328,12902,moneyshot,Swagvibes,1.32639043639142e+18,2020-11-11 05:04:57,1,,,1.0,Moneyshot or creampie finish for next pic?,,,
4392,15061,nipple,Nathan66683134,1.32680278981358e+18,2020-11-12 08:23:30,0,,,0.0,She fucking look like Dj dimple nipple tho,,,
1647,1647,Aroused,JakeDia59423962,1.33e+18,11-11-2020 03:07,0,,,1.0,Now I'm oddly aroused...,,,
3459,3459,slut,goddessalexisxo,1.35e+18,09-01-2021 08:55,0,,,1.0,I want a new sissy slut to train #chastity #sissification,,,
3493,3493,sluts,limit_creep,1.33e+18,11-11-2020 08:05,0,,,1.0,I love when teen sluts make those fish faces or other dumb faces. Makes them look even dumber and worthless,,,
1948,1948,Aroused,tatysapp,1.33e+18,10-11-2020 15:35,0,,,1.0,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
526,526,Ball licker,Walther56138365,1.33e+18,09-11-2020 17:28,0,,,0.0,And your like a democrat ball licker,,,
2043,2043,Aroused,yasuwhaaat,1.33e+18,10-11-2020 12:11,18,,,1.0,"☀️: Listen carefully okay baby? /starts to stroke himself, moaning Gulf's name/ Don't get aroused~",,,
3239,3239,fingerfucking,pvssyslxt,1.33e+18,11-11-2020 08:22,0,,,1.0,someone fingerfucking your mouth is just so hot hhhhh someone’s fingers tracing your lips and just teasing the pad of their…,,,
75,75,Aroused,concernedhuma20,1.33e+18,10-11-2020 18:56,0,,,0.0,"""What surprised us, though, is that when other people's behavior aroused suspicion, the parahippocampal gyrus lit up, acting like an inborn lie detector.""",,,
1779,1779,Aroused,IVE_DoneitAgain,1.33e+18,10-11-2020 20:55,1,,,1.0,I’m aroused sexually,,,
1091,1091,Breast Job,_yazzieb,1.33e+18,10-11-2020 21:24,1,,,0.0,"A new job that I thought was going to be taken away, my grandma going into hospital, a breast cancer scare, anxiety that my contraceptive would be withheld, my dog being run over, the threat of a pay cut, severe neck pain, my cat developing a heart murmur, weight gain, (2)",,,
3452,3452,slut,Mostt_wannted,1.35e+18,09-01-2021 08:59,2,,,1.0,Treat me like a lady fuck me like a slut,,,
2246,2246,Bad Fuck,stefani_76,1.33e+18,11-11-2020 04:52,0,,,1.0,fuck being good ima bad bitch,,,
2911,2911,cunt,KateyLouByrnes,1.33e+18,11-11-2020 09:31,3,,,1.0,"No team meeting Sherry Bobbins, you giraffe necked cunt, just kick the fucking ball.",,,
2263,2263,Ball licker,KevinM99730422,1.33e+18,08-11-2020 15:26,1,,,1.0,Santorum is a ball licker. What a creep.,,,
4156,9433,masterbate,Dianthrax,1.3267921716352899e+18,2020-11-12 07:41:18,0,,,0.0,"I know that I accidentally masterbate during work ALL the time- I mean, what woman doesn't?ðŸ¤·â€â™€ï¸",,,
3442,3442,slut,ravswrld,1.35e+18,09-01-2021 09:07,1,,,1.0,That's right u cum slut,,,
2574,2574,boobies,leaubutter,1.33e+18,11-11-2020 07:23,1,,,1.0,"picyur it. u have mommy milkers on u hesd. but its just hair. u get out of durgery and ask the surgeon ""wheres harry styles????"" the sturgeon says ...... who do u think gsve u the boobies. 😢😢😢",,,
1782,1782,Aroused,D_York19,1.33e+18,10-11-2020 20:47,1,,,1.0,"This makes me sexually aroused. Incredible stuff,",,,
929,929,bitchtits,Mojoriffic12,1.33e+18,10-11-2020 00:43,1,,,0.0,"LOL..bitchtits is new to me, but I’m going to steal it now",,,
3992,6671,jiz,porn_click_864,1.32656356770592e+18,2020-11-11 16:32:55,0,,,1.0,Cute blonde gets jiz . . . .â€¦,,,
2564,2564,boobies,miss_airbear_,1.33e+18,11-11-2020 07:46,0,,,1.0,"Soooo my boobs shrunk so I had to get a couple new bras, and 😍😍😍 I love my boobies again!",,,
3403,3403,skanky,harriet_steel,1.33e+18,10-11-2020 13:45,1,,,1.0,You're a fucking skanky ass bitch and the way you tweeted this with your whole chest makes me feel sick,,,
4204,10042,masturbate,Iambjl,1.32676938602426e+18,2020-11-12 06:10:46,0,,,0.0,Right. Who among us doesn't masturbate on and between video calls wâ€¦,,,
2960,2960,Dick for brains,_PinkuRibon,1.32e+18,06-11-2020 00:06,0,,,1.0,"She doesn't even need brains, brains are for nerds. Ghost dick and lots of ghost cum?",,,
2257,2257,Bad Fuck,criesinhawyee,1.33e+18,11-11-2020 06:52,0,,,1.0,Castlevania is trying to make me ship Trevor and Sypha so bad. And I physically cannot. It’s hurts my brain. They just seem like a couple of best friends who happen to be fuck buddies because they have no other options. They have no sexual tension or romantic chemistry!,,,
4550,15673,pussy,badkittyviolet,1.32681373208589e+18,2020-11-12 09:06:59,0,,,0.0,i know my pussy is fire,,,
1934,1934,Aroused,stassie_,1.33e+18,10-11-2020 16:02,0,,,1.0,"A woman’s vagina expands when she’s aroused and her clitoris becomes larger when she is aroused... it’s normal, and if it h…",,,
1901,1901,Aroused,Midas24280280,1.33e+18,10-11-2020 17:26,0,,,1.0,""" oh your aroused huh?~ """,,,
3807,686,gooch,whome121,1.32672141074044e+18,2020-11-12 03:00:08,1,,,1.0,I wish I were swallowing dick right now and making somebodyâ€™s son toes curl while I flicker my tongue on that Gooch.,,,
1656,1656,Aroused,pizzabortion,1.33e+18,11-11-2020 01:31,1,,,1.0,my presence is enough to make you aroused,,,
3321,3321,rapist,katiekateland,1.33e+18,11-11-2020 07:21,0,,,1.0,I am so sick of the fat sorry sack of shit orange fucking crybaby cheeto. He is a liar a rapist a cheat,,,
2204,2204,Bad Fuck,freekhou,1.33e+18,11-11-2020 07:08,0,,,1.0,man consistent sex dangerous as fuck cuz you really be having a bad day when you dont get nun 🤦🏽‍♂️ its rare for me tho so im coolin 😏,,,
1463,1463,Dick Licker,zebra87472245,1.33e+18,10-11-2020 14:39,0,,,0.0,Ronnie Jackson’s a dick licker!,,,
1014,1014,boobies,kvrpika,1.33e+18,11-11-2020 06:14,1,,,0.0,b for boobies!,,,
3486,3486,slut,danthevillian,1.35e+18,09-01-2021 08:30,0,,,1.0,I just want a younger girl I can slut out. Come to Daddy.....😈,,,
2449,2449,bitch ass,DynastyGuzman,1.33e+18,11-11-2020 07:46,0,,,1.0,"Ol hoe ass , trick ass , ready to snitch ass , simp ass , weak ass , bitch",,,
1731,1731,Aroused,SexyCandyQuinn,1.33e+18,10-11-2020 22:17,0,,,1.0,"He promises to double my salary, and I’m eager to accept. I don’t ask about the sexy maid outfits he wants me to wear.…",,,
1892,1892,Aroused,tannercoerr,1.33e+18,10-11-2020 17:41,0,,,1.0,I am so aroused,,,
3043,3043,eat pussy,Angel91056461,1.33e+18,11-11-2020 09:34,0,,,1.0,I wanna eat some pussy but whole city fresh out,,,
3768,69,genitals,Paola72005910,1.32674651952614e+18,2020-11-12 04:39:54,0,,,0.0,"Dear trans people, if u ever feel bad for being trans, or feel unvalidated just remember that the Greeks have the sâ€¦",,,
4131,9431,masterbate,vitoworlddd,1.32679447551614e+18,2020-11-12 07:50:28,2,,,1.0,gonna eat violently masterbate then sleep,,,
33,33,Aroused,droolyhoseok,1.33e+18,11-11-2020 00:31,2,,,0.0,congratulations on getting your story accepted!!!!! that's so amazing!!!! im so proud of you!! i bet it will be v… — thank u so so much!! I was so aroused but happy. had such a hard two months w so many areas of my life but this w…,,,
3648,3648,fuckable,doIIphobia,1.33e+18,11-11-2020 09:22,0,,,1.0,Another day of being fuckable but not loveable 👍,,,
2336,2336,Balls,h_ctor2001,1.33e+18,11-11-2020 06:57,0,,,1.0,does mike wazowski scratch his balls or his chin?,,,
1286,1286,cunt,The_Ballhound,1.33e+18,11-11-2020 09:18,2,,,0.0,"Ben Shapiro, a cunt.",,,
13,13,Aroused,seqvoix,1.33e+18,11-11-2020 05:12,1,,,0.0,"kinda, i was too confused to be aroused",,,
748,748,big butt,gillianxx3,1.33e+18,11-11-2020 06:47,0,,,0.0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
1962,1962,Aroused,BotsandXanax,1.33e+18,10-11-2020 14:55,0,,,1.0,"Once upon a time, Nora the creep brat set sail for adventure. An old drugged out stalker told Nora a story. 'Listen well' she said to Nora, 'to this aroused by Randi tale. ' Once upon a time, Nora the histrionic lunatic went to seek their forture. Nora went home.'",,,
3728,8,genitals,PhadingDark,1.32676910987968e+18,2020-11-12 06:09:40,0,,,0.0,"We already do with circumcision. Regardless of any individuals feelings, unnecessary permanent body modification of an infant's genitals is a gross invasion of his bodily autonomy.",,,
2562,2562,boobies,minty_is_lewd,1.33e+18,11-11-2020 07:48,0,,,1.0,Boobies and ass,,,
155,155,ass,brooklynazriel,1.33e+18,11-11-2020 06:55,0,,,0.0,"I got a early nail appointment, bout to cancel on bibi ass 🤦🏾‍♀️",,,
2580,2580,boobies,harvjavivr,1.33e+18,11-11-2020 07:19,22,,,1.0,who the hell using pornhub on their 3DS what bro you want the boobies to pop out at you?,,,
1879,1879,Aroused,PuaziMom,1.33e+18,10-11-2020 17:58,1,,,1.0,"""Babe? So soon?"" Cass moans loudly, clearly quite aroused by the whole situation",,,
925,925,bitch ass,jpendej0,1.33e+18,11-11-2020 07:43,0,,,0.0,"&amp; remember ladies, don’t confuse “down ass bitch” with dumbass bitch ... pls I hate to see it",,,
3481,3481,slut,2020_so_good,1.35e+18,09-01-2021 08:34,0,,,1.0,Feel free to apologize any time slut.,,,
4523,15622,pussy,diaaroi,1.3268143492524099e+18,2020-11-12 09:09:26,0,,,0.0,My pussy ugly asf and IT STINKS. The only good thing about it is the cute little bugs that come out of it ðŸ¥°,,,
3944,5305,hymen,ibby_perez,1.32669480039387e+18,2020-11-12 01:14:23,0,,,1.0,Remember TI checks his daughters hymen,,,
986,986,Blowjob,swkinkbot,1.33e+18,11-11-2020 08:05,0,,,0.0,breha organa has a blowjob kink,,,
2714,2714,Chode,thewolflawyer,1.33e+18,10-11-2020 08:15,0,,,1.0,Oh hey it’s this absolutely garbage take again. Go suck a chode.,,,
2064,2064,ass,Craigbot_en,1.33e+18,11-11-2020 06:56,0,,,1.0,Use the power of your ass to overwhelm his sensitive smell!,,,
3074,3074,eat pussy,I_Eat_Pussy_999,1.33e+18,11-11-2020 08:54,0,,,1.0,$20 a month for your onlyfans?! And there’s only only 8 posts too goddamn now I rather just get a hooker 😂,,,
732,732,big butt,insunclear,1.33e+18,10-11-2020 19:50,1,,,0.0,"Big things are coming, clench your butt cheeks and loosen your wallets.",,,
4134,9453,masterbate,NachoBear10,1.3267433925047299e+18,2020-11-12 04:27:29,1,,,1.0,I can masterbate to that,,,
338,338,ass cowboy,chariotchoogIe,1.33e+18,09-11-2020 18:55,2,,,0.0,i see mickey in hats that resemble cowboy hats and my texan ass goes absolutely insane,,,
1780,1780,Aroused,SUB_SWO,1.33e+18,10-11-2020 20:53,0,,,1.0,It isn't often that I get aroused by a tweet...,,,
2417,2417,big butt,alicias04013474,1.33e+18,11-11-2020 06:31,0,,,1.0,"you show yourself, the looks like a big butt, is disgusting very ugly nasty and immoral..",,,
3678,56,genitals,Re_gauntt,1.32675203740145e+18,2020-11-12 05:01:50,0,,,1.0,"Saying ""woman = adult human female"" reduces us to our genitals, but calling us vulva people is just fine.",,,
455,455,Bad Fuck,infernolwt,1.33e+18,11-11-2020 06:59,2,,,0.0,what the fuck? 'pays homage' where? she's holding a fucking shoe why the fuck y'all wanna use hinduism as your aesthetic so bad this is so disrespectful if you stan cardi b please block me or unfollow,,,
743,743,big butt,TomTheEboyKing1,1.33e+18,11-11-2020 07:10,1,,,0.0,#PictureEveryDayUntilMonchiGivesUsAnEmote 61 Tuesday means its time for Taco Cat Tom 🌮🦁 &amp; he's got a big furrito ready for taste-testing~ 🌯💢 You bet your butt it won't feel the same afterwards! 🍑🐱,,,
2357,2357,big butt,xLiiingredx,1.33e+18,11-11-2020 07:14,0,,,1.0,"I'm like look bae, my butt getting big 🌅🍑",,,
3894,1592,hoe,ayyyashi,1.3267795252885699e+18,2020-11-12 06:51:03,0,,,0.0,ok shubhi flirting connoisseur,,,
1802,1802,Aroused,ThunderKaironos,1.33e+18,10-11-2020 20:06,0,,,1.0,For some reason she is really shy about showing her sensitive and tender paws.. But also clearly very aroused by that~ ..Wo…,,,
1524,1524,rape,Samaren83534088,1.33e+18,11-11-2020 06:43,0,,,0.0,"Respected Sirji, namaskar. Condition of WB is very bad, everyday no's of rape n murder cases happened.…",,,
2297,2297,Balls,jayflo12021,1.33e+18,11-11-2020 07:15,0,,,1.0,lay ur weary balls to rest don’t u cum no more,,,
2791,2791,cock suck,esposadebakugou,1.33e+18,11-11-2020 08:51,0,,,1.0,"Smoker Deku going to hypnotherapist Katsuki, hoping he can help him quit. And he does, technically speaking. Only probl…",,,
1382,1382,Cuntass,cuntass_chica,1.33e+18,09-11-2020 21:12,0,,,0.0,Demon time 😈,,,
2527,2527,boobies,Andy68511741,1.33e+18,11-11-2020 07:49,0,,,1.0,The Bubbles are nice but the boobies are 👌,,,
1680,1680,Aroused,Megaflare08,1.33e+18,11-11-2020 02:18,2,,,1.0,I don't know if I should be scared or awkwardly aroused.,,,
303,303,ass cowboy,Photon2009,1.33e+18,11-11-2020 00:15,1,,,0.0,what an ass---- (and I don't mean the cowboy),,,
2701,2701,Chode,misheardopmbot,1.33e+18,09-11-2020 23:03,0,,,1.0,She chokes on chode,,,
3929,4162,humping,FoxyKaia,1.32677649906895e+18,2020-11-12 06:39:02,0,,,0.0,Dry humping.,,,
3865,1551,hoe,netdog713,1.32678011640449e+18,2020-11-12 06:53:24,0,,,0.0,"Sheâ€™s a good one, because I would kick his fat, hoe ass outta my house, my life, etc",,,
560,560,Balls,LesbianCinder,1.33e+18,11-11-2020 07:20,2,,,0.0,sans didn't have balls,,,
3514,3514,sluts,elcincuentay8,1.33e+18,11-11-2020 05:02,1,,,1.0,Sluts but with dick,,,
3779,86,genitals,JDRPG,1.32674030058529e+18,2020-11-12 04:15:11,0,,,0.0,Gender is literally a social construct. It's a social thing. Alâ€¦,,,
573,573,Balls,alexxbando3,1.33e+18,11-11-2020 07:16,1,,,0.0,"i got alcohol and cotton balls, easily can get it off",,,
2751,2751,Clit,_sevenj,1.33e+18,11-11-2020 07:33,14,,,1.0,TL sleep ? i like to chew ice when i eat it 🥴 spell my name on da clit .,,,
2770,2770,cock block,__Xenamo,1.33e+18,11-11-2020 06:45,2,,,1.0,"New girl moved on the block, She been plotting on my brown cock",,,
2104,2104,ass,juicyllamaa,1.33e+18,11-11-2020 06:53,0,,,1.0,This fat juicy ass breaking my back,,,
1233,1233,cum guzzler,P_Leshawn,1.33e+18,11-11-2020 08:24,0,,,0.0,The name “Cum guzzler” is fucking hilarious,,,
899,899,bitch ass,mamadontkepo,1.33e+18,11-11-2020 06:53,4,,,0.0,look at this simp ass bitch in my dms,,,
4003,6628,jiz,tinay_jiz,1.32671076774848e+18,2020-11-12 02:17:50,0,,,0.0,please share. here are some rescue hotlines. #UlyssesPH #RescuePH,,,
2473,2473,bitchtits,Tarsnot,1.33e+18,07-11-2020 23:08,7,,,1.0,"Nice bitchtits, max... you sporting about a B-cup?",,,
4285,11111,molest,debiowens,1.32673629059173e+18,2020-11-12 03:59:15,27,,,0.0,I donâ€™t trust a man who let a sexual predator molest young men under his watch.,,,
2254,2254,Bad Fuck,katyshotcheeto,1.33e+18,11-11-2020 06:55,0,,,1.0,I wanna fuck Katy perry really bad even though she's my cousin,,,
572,572,Balls,Kayla_NaAdult,1.33e+18,11-11-2020 07:16,3,,,0.0,Clackers. Two rock hard balls,,,
1168,1168,butt,noor_ovais,1.33e+18,11-11-2020 08:22,0,,,0.0,PUSH OUT YOUR BACK PUT YOUR BUTT IN IT,,,
372,372,assblaster,PogoRooMain,1.33e+18,07-11-2020 23:10,3,,,0.0,This is the noise I make after Taco Bells ASSBLASTER SUPREME,,,
3804,647,gooch,444666tebi,1.3267418008082898e+18,2020-11-12 04:21:09,0,,,1.0,can i have one boo ðŸ¥º I'll suck ur thotty gooch,,,
2875,2875,cunilingus,splatterpigz,1.32e+18,06-11-2020 12:16,3,,,1.0,eating pasta cunilingus practice,,,
3223,3223,Ejaculate,KajiImABoy,1.33e+18,10-11-2020 00:20,0,,,1.0,"Lover face, want to make you ejaculate until it's no longer fun",,,
3510,3510,sluts,levitweeted,1.33e+18,11-11-2020 05:06,8,,,1.0,A special goodnight and sweet dreams tweet dedicated to whores and sluts,,,
2503,2503,bite me,managerphaul,1.33e+18,11-11-2020 06:42,0,,,1.0,I hate writing paragraphs too. Let me bite you in person,,,
3155,3155,eat pussy,bobsfrmda3,1.33e+18,11-11-2020 07:50,0,,,1.0,I eat pussy for my own pleasure,,,
910,910,bitch ass,BADWOI_F,1.33e+18,11-11-2020 06:42,0,,,0.0,Lucky ass Bitch.,,,
1394,1394,cunthole,dickie_habiru,1.33e+18,10-11-2020 21:22,0,,,0.0,Chat quiet man putting up all kinda cunthole thing that have NOTHING TO DO WITH MY FAWWWWKING MONEY AIIIITE 😂😂😂😂😂😂😂😂😅😭😭😭😭😭😭😭😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,,,
3250,3250,fist fuck,FAandroid1115,1.33e+18,11-11-2020 01:18,1,,,1.0,&gt;&gt;Come and fist/fuck my hairy shark cheeks,,,
634,634,Balls,vijayvemurik,1.33e+18,11-11-2020 07:24,0,,,0.0,Rahul Gandhi is that 20-20 batsman who comes down to bat in 18th over and play 8 dot balls,,,
3451,3451,slut,Moonlighthill77,1.35e+18,09-01-2021 09:01,1,,,1.0,"Bigger the hoops, bigger the slut",,,
79,79,Aroused,k_simon97,1.33e+18,10-11-2020 18:44,1,,,0.0,How could you even be aroused while someone begging and pleading for you to stop ?,,,
951,951,bitchtits,sawaraczar,1.32e+18,05-11-2020 08:36,0,,,0.0,"Zip it, bitchtits.",,,
2680,2680,butt,Mkhizesipsyd,1.33e+18,11-11-2020 08:05,1,,,1.0,It only slaps when she's got a nice butt.,,,
4035,7315,kinky,AF1PRE,1.3267849262770898e+18,2020-11-12 07:12:31,0,,,1.0,niggas copped the kinky cream ðŸ˜­,,,
4483,17328,penis,MaryceChan,1.32682184345878e+18,2020-11-12 09:39:13,0,,,0.0,Male TransSexuals minus a penis living asâ€¦,,,
3610,3610,fuckboy,claricebailey,1.33e+18,11-11-2020 15:31,0,,,0.0,feminist fuckboy on a date,,,
785,785,bitch,Thats_tyraa,1.33e+18,11-11-2020 07:27,0,,,0.0,These niggas don’t b bout shit send me a bitch,,,
4024,7260,jizzum,FreezePeachWulf,1.3246993324955e+18,2020-11-06 13:05:07,4,,,0.0,Ever find a PERFECT example of how much one or more of your OCs jizzum but get suddenly upset that you don't have mâ€¦,,,
3981,5736,incest,CHERUBPET,1.3267873374063299e+18,2020-11-12 07:22:06,1,,,0.0,"Iâ€™m prepared to get cancelled but ddlg, omo, scat, age play, vomit play, incest play and race play ðŸ˜ƒ",,,
1259,1259,cunt,spitewaves,1.33e+18,11-11-2020 09:42,0,,,0.0,"you are the only cunt that you saw. what you should have done instead of heckling me is pulled over and fucked the cunt that you are, which you just noticed in the mirror and thought, ""looks good, could fuck it""",,,
3456,3456,slut,goddessalexisxo,1.35e+18,09-01-2021 08:57,0,,,1.0,"I don't choke on dicks, thats your job, dirty sissy slut",,,
2899,2899,cunt,WhiteBull3,1.33e+18,11-11-2020 09:41,0,,,1.0,Cunts in a cunt party do something cunty shocker,,,
4355,15097,nipple,brisam1231,1.32679792257964e+18,2020-11-12 08:04:10,1,,,1.0,âœ¨If you Wanna suck a lil nipple jus say that you lil horny freaky fuck âœ¨,,,
3178,3178,eat pussy,Ome_official_1,1.33e+18,11-11-2020 07:32,1,,,1.0,Looks like pussy been 1 big pro from day 1. Watin even make Adam decide to listen to Eve eat fruit even wen God tell am not to🤔🤔🤔,,,
3826,1181,handjob,HoustonRetsuko,1.32677248288856e+18,2020-11-12 06:23:04,0,,,0.0,Need money so gonna sell out to the right-wing. New setlist: I bought you a drink so give me a handjob What is a transgâ€¦,,,
1611,1611,titties,toichanel,1.33e+18,11-11-2020 13:30,1,,,0.0,Listen I’ve had titties my whole damn life I gets tired of wearing a bra lol,,,
3507,3507,sluts,dwtpov,1.33e+18,11-11-2020 05:45,3,,,1.0,good night sluts,,,
2334,2334,Balls,SchwayGoose,1.33e+18,11-11-2020 06:57,0,,,1.0,Why is she whipping her dad's cock and balls?,,,
945,945,bitchtits,leharve80,1.32e+18,06-11-2020 18:48,0,,,0.0,Likewise bitchtits xx,,,
1807,1807,Aroused,dantaaylor,1.33e+18,10-11-2020 19:52,7,,,1.0,The most aroused I’ve been in years,,,
34,34,Aroused,asharaweaving,1.33e+18,11-11-2020 00:26,2,,,0.0,"the therapist helps the client build tools to help cope with emotional distress so that they can reduce stress between sessions as new memories, details, and stressors arise in a bit of an already aroused state. It is a very grounding part of the therapy which helps ensure safety",,,
4348,15072,nipple,levitaet,1.32680143226837e+18,2020-11-12 08:18:06,6,,,1.0,IF YOU FLICK YOUR NIPPLE IT GETS HARD IN EXACTLY 7 SECONDS IM OBSESSED WITH THIS FACT BRO PLEASE IF U HAVE BOOBIES TRY IT,,,
938,938,bitchtits,bitchtits_265,1.33e+18,07-11-2020 19:39,0,,,0.0,this is the only day you can rt this,,,
716,716,big butt,hwastwinkle,1.33e+18,11-11-2020 05:28,0,,,0.0,NO WAY DID SOMEONE TELL CHAN HE HAS A BIG BUTT 😭😭😭😭,,,
2451,2451,bitch ass,WOOBAT_,1.33e+18,11-11-2020 07:34,0,,,1.0,Shake your ass bitch,,,
