,Key Word,Username,User_ID,Datetime,Favorite_count,Geo,Coordinates,Label,Text,Unnamed: 9,Unnamed: 10,Unnamed: 11
3082,eat pussy,brelenciagaa,1.33e+18,11-11-2020 08:47,0,,,1,Nigga was madly in love. Wanted to eat unshaven pussy? Bruh😭😭,,,
1557,skank fuck,lush_corner,1.32e+18,02-11-2020 18:59,1,,,0,Every year news outlets are like: DAYLIGHTS SAVINGS SHOULD WE KEEP IT?? And every year everyone is like: fuck no! Don't be a cute skank! But nothing ever happens. And we just keep on collectively hating it.,,,
3068,eat pussy,revalo___,1.33e+18,11-11-2020 08:59,0,,,1,• please don't lick as if you have not eaten for days. Eat with respect &amp; observe pussy😋 eating manners. (This will hel…,,,
331,ass cowboy,cowboy_kimbap,1.33e+18,09-11-2020 22:45,8,,,0,Bad news: I think a homeless man slept in my car last night Good news: I think I’m about to go under contract for a BOUGIE ass condo downtown,,,
3025,eat pussy,cocoszn__,1.33e+18,11-11-2020 09:50,2,,,1,"This would eat me out, suck on all the pussy juice and then spit it back on the pussy and slide in, choke me and violently thrust 🥵😍 And you think I won’t cheat on my future boyfriends/husband with him?! 😭🤡 LOL. It’s me and that dick for life.",,,
1926,Aroused,ChrissyCmc,1.33e+18,10-11-2020 16:10,4,,,1,😂😂😂You have slightly aroused Fred...now that is an accomplishment!! 😍,,,
2651,Breast Man,Anne51474431,1.33e+18,11-11-2020 03:51,0,,,1,"hey anyone else stop to think, what does the man child Trump have on Daddy Breast feeder Sean🤔🤔🤔🤔🤔 hmmmm intriguing, very very intriguing, you like urine Sean? Get handsi at an Epstein party? You ever screwed over a Scotland person? You got covid? Rabies? How do",,,
2386,big butt,conounicornio1,1.33e+18,11-11-2020 01:40,0,,,1,I twerk like I gotta big butt 😂,,,
1745,Aroused,busayo__cole,1.33e+18,10-11-2020 21:54,6,,,1,"The blood pressure rises when an individual is aroused. When he’s close to orgasming, body muscles are gripped and the sensation involves every body part. The sensation leaves one tired after climaxing. Also, endorphins are released and they make people relaxed and sleepy.",,,
571,Balls,fkatweaks,1.33e+18,11-11-2020 07:17,1,,,0,i'm gonna [billiard balls in a blender noises],,,
145,ass,cmoneyy_1,1.33e+18,11-11-2020 06:56,0,,,0,Sarah Paulson Know She Can Act Her Ass Off,,,
1345,cunt,jjelf,1.33e+18,11-11-2020 09:07,0,,,0,Keir Starmer’s a cunt. Pass it on. That should get me banned..,,,
3057,eat pussy,TOTALNE0N,1.33e+18,11-11-2020 09:18,0,,,1,i would eat pre-creampied pussy rn idc,,,
172,ass,sluttylucifr,1.33e+18,11-11-2020 06:54,0,,,0,yes my ass is fat i admit,,,
1559,skanky,taraaathornton,1.33e+18,11-11-2020 02:50,1,,,0,I miss my Laura girl hope she's bein skanky,,,
2610,boobies,khaosxlt,1.33e+18,11-11-2020 06:13,0,,,1,yeah boobies,,,
2707,Chode,necrobalmer,1.33e+18,10-11-2020 17:23,10,,,1,I blow a chode when i’m stressed out,,,
2926,cunt,AmoakoDarko,1.33e+18,11-11-2020 09:07,0,,,1,"Apart from 3 of my friends, any boy that gets heartbroken deserves it imo. That's what you get for being a loving, trustin…",,,
1191,byatch,aqtgirly4u,1.32e+18,03-11-2020 08:39,0,,,0,Damn...you one harsh byatch!!!!,,,
2918,cunt,porn_click_854,1.33e+18,11-11-2020 08:12,0,,,1,Hairy indian cunt vi . . . . . . . . 99438,,,
2398,big butt,SteveTu67557099,1.33e+18,10-11-2020 21:57,0,,,1,I love left. I love a nice big butt. 😍,,,
3507,sluts,dwtpov,1.33e+18,11-11-2020 05:45,3,,,1,good night sluts,,,
821,bitch,rillest_adrn,1.33e+18,11-11-2020 07:26,0,,,0,You lost your brain bitch?,,,
1354,Cuntass,cuntass_chica,1.33e+18,11-11-2020 06:19,0,,,0,It’s deeper then social media for me,,,
1476,eat me,kehinde_aina_,1.33e+18,11-11-2020 10:50,0,,,0,If someone dm’d me and wanted to link same day I’m gonna think they eat humans,,,
663,bastard,jigavybes,1.33e+18,11-11-2020 07:26,0,,,0,"Don’t go around breaking people’s heart ,don’t be a bastard",,,
2925,cunt,Zillahthis___,1.33e+18,11-11-2020 09:09,0,,,1,"Apart from 3 of my friends, any boy that gets heartbroken deserves it imo. That's what you get for being a loving, trustin…",,,
137,ass,BrandiTamia,1.33e+18,11-11-2020 06:56,0,,,0,Bouta be some good ass sleep sheets fresh out the dryer,,,
1193,byatch,FarhaddSyed,1.32e+18,03-11-2020 04:33,7,,,0,Said Captain Covid. Start Packing Byatch. You will be Evicted tomorrow. We are bringing I a new decent tenant with a soul.,,,
1560,skanky,Tph02271,1.33e+18,11-11-2020 00:54,0,,,0,Huge party when they drag your skanky ass out on the 20th Jan.,,,
3091,eat pussy,PJMlNLUV,1.33e+18,11-11-2020 08:37,0,,,1,yeah ur definitely not gonna eat their pussy,,,
2882,cunnilingus,glutenfreevomit,1.33e+18,11-11-2020 06:41,2,,,1,just saw a video of a man performing cunnilingus on a piece of fruit and in thinking damn this pandemic got horny people posting wild shit on the world wide web™️,,,
3482,slut,aleezee5,1.35e+18,09-01-2021 08:33,0,,,1,doing me fuck a slut,,,
2311,Balls,Sp00kyHoney,1.33e+18,11-11-2020 07:10,0,,,1,"Horny as fuck and all I can think about is forcing you to drain my balls. Putting a gun to your head and counting down, t…",,,
2773,cock block,DaGubster,1.33e+18,10-11-2020 20:08,1,,,1,if i was a girl and wanted to suck your cock would u block me,,,
591,Balls,Way2FengShui,1.33e+18,11-11-2020 07:10,0,,,0,This lil mothafucka was poppin these shits in his mouth like cheese balls 😂😂😂,,,
2035,Aroused,idealvilli,1.33e+18,10-11-2020 12:23,3,,,1,"The reason for the war of the sexes, feminism, divorce, etc is the absence of satisfaction between partners. Men are brought to arousal &amp; completion in minutes, while women take 30min or more to become fully aroused. This leads to dis-balancing of ying/yang energies.",,,
2788,cock suck,morf_hans,1.33e+18,11-11-2020 08:57,0,,,1,"mhhh, i need suck your sweet cock",,,
894,bitch ass,everywordroast,1.33e+18,11-11-2020 07:45,0,,,0,prenotify lookin ass bitch,,,
2120,ass,Sp00kyHoney,1.33e+18,11-11-2020 06:56,0,,,1,the money you work your ass off for is mine. so send it to me you worthless pathetic losers. findom ♥finsub ♥ findomme ♥ ch…,,,
1635,Aroused,kragnut,1.33e+18,11-11-2020 05:35,0,,,1,"I throw another glance at her, she is arching her body so all I can see is her throbbing hard nipples aroused staggering above her belly. Her hands are grabing and messing the sheets. Her legs are starting to pressure my head between her thighs as my finger digs deeeper.",,,
1028,boobies,feeling_greys,1.33e+18,11-11-2020 07:31,0,,,0,"body: boobies, ass, hands and calves face: eyes eyebrows personality: i’m very funny but change mood too quickly and often get carried away but i’m p f cool extra: i’m bilingual and i have a very nice accent",,,
1422,Dick for brains,littlestgoblin,1.33e+18,09-11-2020 12:01,0,,,0,*me just sitting there existing as a black bisexual woman* some dick for brains cracker: i can say the n word if i want to my black friend said so also im homophobic 😌,,,
1068,boobs,zenosyegalvus,1.33e+18,11-11-2020 08:07,1,,,0,guys w boobs are powerufl goodnight,,,
1313,cunt,Assanah_,1.33e+18,11-11-2020 08:05,2,,,0,Lil baby is so stupid for that statement. Why d hell is he acting as if he was under duress to feature on that beautiful song. Cunt!!!!!,,,
2106,ass,unravell__me,1.33e+18,11-11-2020 06:53,0,,,1,I want my OWN nigga for Christmas you hear me Santa you fat ass mf .,,,
2349,Balls,kkaisprial,1.33e+18,11-11-2020 07:22,0,,,1,John Rawls stars in an adult film: John Balls,,,
1759,Aroused,RaggyJha,1.33e+18,10-11-2020 21:29,1,,,1,I’m aroused at the prospect,,,
627,Balls,priteshnpatel86,1.33e+18,11-11-2020 07:24,0,,,0,Rahul Gandhi is that 20-20 batsman who comes down to bat in 18th over and play 8 dot balls,,,
564,Balls,KillerElite781,1.33e+18,11-11-2020 07:19,0,,,0,Hopefully cold war zombies is not as dog poopoo balls fart trash as people are calling it. Literally saw someone say to cancel refunds 😬. But yknow its twitter so I gotta wait to get my hands on it to say anything,,,
488,Bad Fuck,kandiekeith,1.33e+18,11-11-2020 06:47,0,,,0,I'm back and that chief Simp Jaduong did get an L haha. He can fuck off !!! Buying flowers and parading a wet crack merchant,,,
3341,semen,THAT1KITTI,1.33e+18,11-11-2020 04:18,1,,,1,"When she get hungry, she eat dat semen...",,,
584,Balls,rob3hats,1.33e+18,11-11-2020 07:14,0,,,0,Le Tiss has headed too many balls.,,,
2585,boobies,umokayd,1.33e+18,11-11-2020 07:13,0,,,1,i like boobies,,,
874,bitch,mellyoftamriel,1.33e+18,11-11-2020 07:26,0,,,0,bitch I’m his life,,,
192,ass,_AdornLove,1.33e+18,11-11-2020 06:56,0,,,0,#Gramfam #GramFam24 MY FRIENDS GOT RAPED MY THESE TWO GROWN CLOWN ASS NIGGAS IN RUSTON and they be on Grambling campus so…,,,
3595,whore,n3w_magic_wand,1.33e+18,12-11-2020 18:49,1,,,1,he watches porn and is a big whore,,,
106,Aroused,JokrRainbow,1.33e+18,10-11-2020 16:17,0,,,0,"I ran into a guy during gambit named ""Aroused Giraffe."" I think that takes the cake lmao.",,,
472,Bad Fuck,mszaeyahna,1.33e+18,11-11-2020 06:55,1,,,0,"Fuck being good, I’m a bad bitch, I’m sick of mfs tryna tell me how to live 😛",,,
572,Balls,Kayla_NaAdult,1.33e+18,11-11-2020 07:16,3,,,0,Clackers. Two rock hard balls,,,
1017,boobies,seungize,1.33e+18,11-11-2020 06:06,0,,,0,YOU CAN ALMOST SEE HIM BOOBIES GUYS I CANT,,,
1302,cunt,whoretic,1.33e+18,11-11-2020 08:37,0,,,0,This dumb cunt fell off his horse and died while committing genocide. We remember alright!!!! You white supremacist fucks,,,
3536,sodomize,Tendurag,1.33e+18,10-11-2020 06:31,13,,,1,Careening straight into autocracy. I need to go sodomize someone before it’s illegal again.,,,
3033,eat pussy,CHANTILLYSPAM,1.33e+18,11-11-2020 09:42,0,,,1,"» that's why 𝒉𝒆 𝒍𝒊𝒌𝒆𝒔 𝒕𝒉𝒆 𝒃𝒂𝒅 𝒈𝒊𝒓𝒍𝒔 𝒍𝒊𝒌𝒆 𝑲𝒂𝒍𝒊, every time he sees me, he wanna eat me, he be actin' up, he always tryna…",,,
1367,Cuntass,cuntass_chica,1.33e+18,11-11-2020 00:39,0,,,0,"Some days I be clingy, some days I be like gtf away from me...",,,
2559,boobies,GH0STLYKOOK,1.33e+18,11-11-2020 07:53,0,,,1,BOOBIES SUPREMACY,,,
798,bitch,Raamon24,1.33e+18,11-11-2020 07:27,0,,,0,"BITCH... There’s hella people coming back. At this point, I feel nothing. It’s the devil trying to fuck with me smh.",,,
3567,tittie,ad0reekayy__,1.33e+18,11-11-2020 02:47,2,,,1,if youu wanna suck my tittie just say youu like horny freaky fuck .,,,
2308,Balls,BWashyourballs,1.33e+18,11-11-2020 07:12,0,,,1,Don't Forget To wAsH yOuR bAlLs,,,
2747,Clit,Angel_Sarah__,1.33e+18,11-11-2020 07:49,1,,,1,Please suck on my clit girls,,,
766,big butt,TessaLamping,1.33e+18,11-11-2020 06:15,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
545,Balls,davemasontv,1.33e+18,11-11-2020 07:21,0,,,0,This is truly amaze-balls!,,,
2200,AssMan,DeeHeath44,1.33e+18,07-11-2020 14:15,0,,,1,I just need you down my throat daddy,,,
1135,Breast Man,pcdebol,1.33e+18,10-11-2020 17:35,1,,,0,All kinds of stuff. Wrapping it and letting it slow cook makes it very tender and juicy. You have to expose it to the smoke for a while to get the flavor. Last thing I did was a Turkey breast a couple weeks ago. Came out great.,,,
543,Balls,wafflehaus_rx,1.33e+18,11-11-2020 07:22,0,,,0,This reminds me of my old roomie who was all about sunbathing his balls to help with testosterone levels. Too bad he never did it in plain site 🥵,,,
1955,Aroused,tinywitchbec,1.33e+18,10-11-2020 15:09,0,,,1,uhm im aroused,,,
1494,Ejaculate,theprof1t,1.33e+18,10-11-2020 04:24,1,,,0,sir I do not ejaculate milk,,,
2128,ass,GoddessKittiex,1.33e+18,11-11-2020 06:55,0,,,1,Kiss my ass freak Findom,,,
3123,eat pussy,CeeAIRah,1.33e+18,11-11-2020 08:11,0,,,1,Ever just look at a woman and be like... I just wanna eat your pussy 😍🤤,,,
293,ass cowboy,candylotus,1.33e+18,11-11-2020 04:26,0,,,0,"I drive a Suzuki samurai, I wear big ass ornate cowboy boots, and I’m looking for justice.",,,
3354,skank bitch,youngshorty191,1.33e+18,09-11-2020 23:52,0,,,1,if you support Johnny Depp and his evidence and not that skank bitch lying hoe amber heard,,,
1575,sluts,longbeachblvd,1.33e+18,11-11-2020 08:09,0,,,0,When will Sluts and Sluts Plus clothing reopen? :’-(,,,
2919,cunt,yaboysharpy,1.33e+18,11-11-2020 08:11,10,,,1,Go on about your ex that much am starting to miss the cunt as well,,,
2463,bitchtits,ashley_bohall,1.33e+18,11-11-2020 00:10,1,,,1,Angry Bitchtits.... 🤣,,,
2521,boobies,Hannah_bear_owo,1.33e+18,11-11-2020 08:07,0,,,1,Oh these? My boobies? My massive fucking titties? My super stuffed-up milkies? My honker bonker doinky boinkies? My fucking fabric stretching wind flapping gravity welling sex mounds? You mean these super duper ultra hyper goddamn fuckers?,,,
834,bitch,XxPoisonedRosex,1.33e+18,11-11-2020 07:26,0,,,0,"this bitch literally did three lives just to promote his new song, pick someone who’s supportive 😌💅🏽",,,
2774,Cock Smoke,NateThaDude,1.33e+18,11-11-2020 01:46,2,,,1,My gay ass could wash you in a rap battle and on Xbox pick your smoke cock boy I mean bloc boy,,,
2007,Aroused,CitizenNappa21,1.33e+18,10-11-2020 13:29,0,,,1,I should not be aroused by this but I am degenerate so it figures,,,
2622,boobs,DemonJongdae,1.33e+18,11-11-2020 08:08,1,,,1,Let me sit on your boobs 🥺,,,
166,ass,lessslie89,1.33e+18,11-11-2020 06:54,0,,,0,my temp is really at 102.1 rn and my ass is freezing 🥺,,,
3022,eat pussy,splashzed47,1.33e+18,11-11-2020 09:57,0,,,1,Eat her pussy and use that wet shit to roll the wood . Niggas ain’t built like me I swear too god,,,
800,bitch,bishopmode,1.33e+18,11-11-2020 07:27,0,,,0,10. Blot if I'm being a basic bitch. Snapper canal is like in my top 3 tho I don't think that's too popular of an opinion.,,,
3255,prostitute,GUAPODADDY02,1.33e+18,11-11-2020 04:36,0,,,1,HOW YOU LET A PROSTITUTE CALL YOU SHAMELESS,,,
3006,eat pussy,joshwavv,1.33e+18,11-11-2020 10:20,0,,,1,"Dude people eat this bait up like it’s pussy, good job 👍",,,
1439,Dick for brains,artemisthrace,1.32e+18,05-11-2020 22:42,2,,,0,"No, dick for brains. Sexual reproduction is the combination of gametes, pregnancy and ultimately childbirth. I refer to ""sexual"" in this manner. Stop sexualizing our bodies, stop sexualizing pregnancy and childbirth. ""Sexual"" as in sexytimes should not even be in this convo.",,,
349,assbandit,_AssBandit_,1.32e+18,04-11-2020 19:19,1,,,0,I got IELTS books too :),,,
752,big butt,EricEyyup,1.33e+18,11-11-2020 06:30,0,,,0,NIGHTLY REMINDER YOU CAN DO ANYTHING YOU SET YOUR MIND TO SO BE SURE TO DREAM BIG AND WORK YOUR BUTT OFF TO MAKE IT HAPPE…,,,
2290,Balls,CookieKu2,1.33e+18,11-11-2020 07:19,1,,,1,balls in my mouth!,,,
2685,butt,iambendiiie,1.33e+18,11-11-2020 07:55,0,,,1,I really be sleeping butt ass naked 😂,,,
3506,sluts,TehBossBitch,1.33e+18,11-11-2020 05:45,0,,,1,"Dear Sluts, STD's aren't Pokemon, you aren't supposed to catch 'em all. #teamfollowback",,,
2780,Cock Smoke,Sub0PufferFish,1.33e+18,09-11-2020 20:35,0,,,1,Let me serve ur nipples (then your cock) with frosty smoke ❄️,,,
1819,Aroused,darkredloveknot,1.33e+18,10-11-2020 19:32,3,,,1,"wwx: confused, scared and aroused",,,
3470,slut,TERRAMOUTHPIECE,1.35e+18,09-01-2021 08:47,1,,,1,"Stay back, slut.",,,
2331,Balls,BambiBoy5,1.33e+18,11-11-2020 07:01,0,,,1,Big boys with big dicks and big balls rule the world.,,,
2082,ass,uhweeya,1.33e+18,11-11-2020 06:55,0,,,1,goofy ass goober looking bitch 💀💀,,,
1282,cunt,Pylets,1.33e+18,11-11-2020 09:24,1,,,0,"I’m a lazy cunt. Wait for the right moment, open a good trade and ride it all the way. And then relax for a while :)))",,,
1882,Aroused,shipperXen,1.33e+18,10-11-2020 17:50,0,,,1,I can only find Strike Back on YouTube with no subs so I’m confused and aroused but LOOK AT HIS MOUTH! HIS HAIR!🙏🏻🙏🏻🙏🏻🙏🏻 h…,,,
2857,cumming,DandyVanskike,1.33e+18,11-11-2020 09:38,0,,,1,“Haven’t you been fuckin other girls?” The only kind of cumming I’ve been doing is to conclusions and in tube socks 😂😂😂,,,
1056,boobies,feralslave,1.33e+18,11-11-2020 05:58,0,,,0,if you . ♡ ° ♡ think °. ♡ . + that . ✵ ♡ ✷ ♡ ✧ all b…,,,
408,Bad Fuck,JohnBrasco17,1.33e+18,11-11-2020 06:59,0,,,0,I don’t care how bad I fuck up I care about how I fucked up I get,,,
2085,ass,FrankCotolo,1.33e+18,11-11-2020 06:55,0,,,1,You're too good for his lips. Tell him to bend over and kiss his own ass goodbye.,,,
3136,eat pussy,teliyahaiyaniii,1.33e+18,11-11-2020 07:59,0,,,1,i'd Eat My Pussy if i Cld ##TBH,,,
270,ass,_brittanya_,1.33e+18,11-11-2020 06:55,0,,,0,"Canada is probably on their 20th stimulus check, while we’re barely on the first (since most didn’t even get theirs). we…",,,
2611,boobies,__cool_man__,1.33e+18,11-11-2020 06:13,2,,,1,Boobies even,,,
400,Bad Fuck,NerieeBaby,1.33e+18,11-11-2020 07:06,0,,,0,My teeth hurt so bad fuck,,,
3589,whore,iLoveOnikaa_,1.33e+18,12-11-2020 19:14,0,,,1,i can tell you're being a whore,,,
1214,cock,Prof_Sandvich,1.33e+18,11-11-2020 08:56,0,,,0,Cock really sucks ahahah get it?,,,
2182,asslick,Iam_feels,1.32e+18,05-11-2020 18:05,0,,,1,“you dickride and asslick cause you scared to make enemies”,,,
1824,Aroused,Akhonamathemba_,1.33e+18,10-11-2020 19:17,0,,,1,"Of late this has been happening alot to me, I found myself aroused by how my fupa even curves, agh... 🔥🔥😍",,,
707,bastard,Jsekong,1.33e+18,11-11-2020 07:22,0,,,0,does godwin emefiele have a twitter account? let me show him what terrorism looks like. bastard ashiere.,,,
2327,Balls,WEC_32,1.33e+18,11-11-2020 07:04,0,,,1,🖕🏼fuck u twitter motherfuckers 🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼 suck my balls bitches ....,,,
3325,schlong,HugoBumbling,1.33e+18,10-11-2020 22:05,0,,,1,#Election2020 I wouldn't bone #Klamidia Harris with Algore's schlong.,,,
1895,Aroused,Msj26Nc,1.33e+18,10-11-2020 17:33,0,,,1,If my energy alone doesn’t get you aroused then I ain’t the one for you.,,,
3427,slut,Murad62715294,1.35e+18,09-01-2021 09:21,0,,,1,slut mommy,,,
936,bitchtits,XDressTara,1.33e+18,08-11-2020 01:25,2,,,0,Gimme some more buzz phrases bitchtits,,,
1450,Dick for brains,twatterdoughnut,1.32e+18,04-11-2020 07:35,0,,,0,Loren Culp can suck a dick talking about how we don’t need comprehensive sex education. Worms for brains,,,
2081,ass,IsaihWhite,1.33e+18,11-11-2020 06:55,0,,,1,Big pretty ass dick,,,
184,ass,fentybandaids,1.33e+18,11-11-2020 06:56,0,,,0,Thank the Lorde I'm a queer ass femme. WOW. Blessings on blessings.,,,
2649,boobs,nanabajamaica,1.33e+18,11-11-2020 07:22,0,,,1,Forget about boobs and ass. Girls with nice legs&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;,,,
963,bite me,yoshito_757,1.33e+18,11-11-2020 07:49,0,,,0,interact with me i don’t bite😼❤️,,,
609,Balls,TheBidoofOff,1.33e+18,11-11-2020 07:04,0,,,0,"Do it, no balls",,,
692,bastard,cristobalite128,1.33e+18,11-11-2020 07:24,0,,,0,"And the person recording is an even bigger idiot for not telling the lady behind that this bastard recorded her privates, smh.",,,
3036,eat pussy,matthewblue1103,1.33e+18,11-11-2020 09:38,0,,,1,Would love to eat out that arse and pussy,,,
1315,cunt,koryIovebot,1.33e+18,11-11-2020 08:00,1,,,0,ong go fuck yourself you selfish fucking cunt,,,
2037,Aroused,yasuwhaaat,1.33e+18,10-11-2020 12:19,14,,,1,☀️: Oh? You got aroused? Didn't I tell you to not get aroused? But I'll let you go this time~ /strokes himself a bit more and moans/ Gulf~,,,
2712,Chode,DigitalZoneEnt,1.33e+18,10-11-2020 10:17,0,,,1,Lindsey Graham is a chode smoker ......that is all,,,
1288,cunt,JosephArmand1,1.33e+18,11-11-2020 09:15,0,,,0,Day going great. I just saw Sam Newman at an intersection in his Bentley and pissed him off by yelling “oh fuck it’s tha…,,,
2268,Balls,wiq_john,1.33e+18,11-11-2020 07:25,1,,,1,"I'm no numbers guy, but my balls tell me we're getting real close!",,,
2121,ass,staticb1tch,1.33e+18,11-11-2020 06:56,0,,,1,WHORES@?!! Is unmatched. Fuck ya lame ass groupchat we over a year strong and poppin erryday 🥱,,,
2409,big butt,hotfrenchguy18,1.33e+18,10-11-2020 13:32,0,,,1,"mmm big dick, a little bit beefy, a nice big butt, gosh i wish i had money and you were close to me 😭",,,
475,Bad Fuck,rolo_melon,1.33e+18,11-11-2020 06:53,0,,,0,I love some of the bad bunny music but what the fuck do he know about acting,,,
852,bitch,lilbadgirlj,1.33e+18,11-11-2020 07:26,0,,,0,i really love yetunde yal I can’t wait til I really make it &amp; do everything for the bitch,,,
3015,eat pussy,kinky_empath,1.33e+18,11-11-2020 10:07,0,,,1,When straight girls eat pussy. That was horrible,,,
2957,Dick for brains,scope_wrestling,1.32e+18,06-11-2020 16:12,0,,,1,"You need to get choppy-choppy your pee-pee, dick for brains.",,,
3494,sluts,Crossy9229,1.33e+18,11-11-2020 07:42,0,,,1,😂 I follow decent people not money hungry sluts,,,
3308,pussies,hawkgolfer22,1.33e+18,11-11-2020 05:40,0,,,1,Twitter is ran by a bunch of pussies,,,
957,bite me,Jaxxology,1.33e+18,11-11-2020 08:08,0,,,0,Anime never fails to remind us that ONENESS is evil :3 and I'll never fail to remind you either :) BITE ME,,,
2863,cumming,aixxaa_,1.33e+18,11-11-2020 09:25,0,,,1,"slide to Malibu and have some beach sex, cumming back to back she hitting goals that she ain’t reach yet",,,
3294,pussie,Tony11017019,1.33e+18,10-11-2020 19:44,0,,,1,You are in luck baby I would eat that pussie every day and when ever you want it,,,
1997,Aroused,Masterof_Magnet,1.33e+18,10-11-2020 13:49,0,,,1,*voted Storm* TBF I am heteroromantic. I mean Magneto is a good looking man but....Storm. I mean she even aroused a Doombot to try and court her.,,,
1398,cunthole,KiiThugga,1.33e+18,09-11-2020 19:37,0,,,0,"Imagine thinking you'll get jail time and not bullets ya cunthole, crazy.",,,
2223,Bad Fuck,jooni3stiddi3s,1.33e+18,11-11-2020 06:00,0,,,1,i want to fuck this guy so fucking bad its not even funny,,,
1913,Aroused,ianc14,1.33e+18,10-11-2020 16:53,0,,,1,"You think you can read someone's orientation in a fucking laboratory? Because heres the thing, this test idea is flawed! I find images of women more arousing, either they are trans or cis. Yet at the same time, if I'm physically with a man i will be aroused.",,,
1012,boobies,VolfenF,1.33e+18,11-11-2020 06:20,8,,,0,I can't wait for Twitter to cancel me just for drawing big boobies,,,
2205,Bad Fuck,dollsbian,1.33e+18,11-11-2020 07:07,1,,,1,// nsfw i want to fuck him So bad,,,
146,ass,LionizedHero,1.33e+18,11-11-2020 06:56,0,,,0,"‍ ‍ ‍ ‍ ‍ ‍ ‍ ‍Go get it then, if she so desires. ‍ ‍ ‍ ‍Lazy ass . . . ‍ ‍ ‍ ‍",,,
1343,cunt,DaveMilbo,1.33e+18,11-11-2020 09:07,0,,,0,Imagine name searching yourself on the terrible bird site and finding someone called you a cunt and having a cry abo…,,,
3577,whore,akewonly,1.33e+18,12-11-2020 19:24,0,,,1,hello whore:),,,
3326,schlong,kirbybeezmo,1.33e+18,10-11-2020 21:21,0,,,1,Beating the schlong,,,
376,assblaster,ChainlinkoracIe,1.32e+18,03-11-2020 18:39,0,,,0,"guys it’s assblaster, my original account got suspended, please help me get my $link frens back",,,
2212,Bad Fuck,kage_higgin,1.33e+18,11-11-2020 06:45,0,,,1,Its nice having that friend that wants to fuck you so bad even though she’s a girl and you’re gay.,,,
1863,Aroused,ensopapi,1.33e+18,10-11-2020 18:21,1,,,1,It's not often I'm sexually aroused by a book but...,,,
1588,sluts,Erandi_mh_,1.33e+18,11-11-2020 03:33,0,,,0,"Females that have sex with several men are called sluts but men having sex with several females, what are they?",,,
1166,butt,Barak_Io,1.33e+18,11-11-2020 08:23,0,,,0,The K-Wing is one of the most butt ugly New Republic starfighters ever conceived and I flipping love it. #StarWars htt…,,,
555,Balls,wAkk2020,1.33e+18,11-11-2020 07:20,0,,,0,Tucker Carlson has some real BALLS for calling out his own network!!! Nothing but respect for this man! A TRUE journali…,,,
3044,eat pussy,Inuyashaa___,1.33e+18,11-11-2020 09:33,0,,,1,In the mood to eat sum pussy from the back,,,
2449,bitch ass,DynastyGuzman,1.33e+18,11-11-2020 07:46,0,,,1,"Ol hoe ass , trick ass , ready to snitch ass , simp ass , weak ass , bitch",,,
2297,Balls,jayflo12021,1.33e+18,11-11-2020 07:15,0,,,1,lay ur weary balls to rest don’t u cum no more,,,
3436,slut,bigEarllll,1.35e+18,09-01-2021 09:12,0,,,1,I was way too emotional for this slut,,,
2114,ass,Ibukun_M,1.33e+18,11-11-2020 06:53,0,,,1,You know she's an independent woman when she carrys her own ass during sex,,,
104,Aroused,stevenstonereal,1.33e+18,10-11-2020 16:18,0,,,0,"A primal world, lost thousands of years in the past… A Legendary Pokémon of tremendous power became humanity's greatest threat… The terror aroused by that power is clear to see in this ancient artwork.",,,
827,bitch,abbs9491,1.33e+18,11-11-2020 07:26,0,,,0,we don’t talk about flicker enough. That bitch hurts my soul.,,,
228,ass,4Ddunk,1.33e+18,11-11-2020 06:56,0,,,0,Someone invent insect repellent but for toxic ass people,,,
1240,cunilingus,Cunilingus_,1.32e+18,03-11-2020 21:39,0,,,0,"80' | 3-2 | ¡¡¡GOOOOOOOOOOOL de cunilingus,Cunilingus_,1.32372E+18,03-11-2020 20:30,0,,,RT 25' | 1-0 | ¡¡¡GOOOOOOOOOOOL de",,,
2858,cumming,arinh_14,1.33e+18,11-11-2020 09:38,1,,,1,babies ain't Cumming bae.😌,,,
2410,big butt,SPACEBOYZIM,1.33e+18,11-11-2020 07:39,0,,,1,Cant be thick without a big butt big hips and and small waist. Chubby doesn’t count. Do be fraudulent,,,
2180,asslick,ercanrs,1.33e+18,07-11-2020 14:31,0,,,1,fuckin Asslick .,,,
2673,butt,Playerred11,1.33e+18,11-11-2020 08:15,0,,,1,loves it in the butt!,,,
2988,eat pussy,nastyboywest,1.33e+18,11-11-2020 10:47,0,,,1,I wanna eat so bad right now 😩 her pussy really ain’t got no taste I could eat her pussy an ass for hours at a time !!!,,,
2782,Cock Smoke,Itlmakeyoureyes,1.33e+18,09-11-2020 19:55,166,,,1,Spark me up and see to my cock. Full smoke &amp; stroke video at #smokeandstroke #leatherfetish #smokingfetish #gayfetish #leatherman #gayleather #gayleathermen #gaymarlboro #smokingvideo #leathermaster #leatherdom #bootedmaster #leatherdaddy #smokingvideo,,,
2502,bite me,clowntotoko,1.33e+18,11-11-2020 06:43,0,,,1,Im going to bite him and then leave lipgloss in his car so he remembers me 💫💫💫,,,
